subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
20 irregular 2 87 187 46 1 0.323 slower 1 3.388974e+06 3.388975e+06 1.745
20 irregular 2 88 188 47 1.500000e+00 0.111 faster 0 3.388977e+06 3.388979e+06 2.217
20 irregular 2 89 189 74 2.500000e+00 0.256 faster 1 3.388980e+06 3.388983e+06 3.184
20 irregular 2 90 190 46 2 0.317 faster 0 3.388985e+06 3.388988e+06 2.674
20 irregular 2 91 191 45 3 0.334 slower 1 3.388990e+06 3.388994e+06 3.811
20 irregular 2 92 192 74 2 0.250 faster 1 3.388995e+06 3.388998e+06 2.625
20 irregular 2 93 193 74 1 0.499 faster 1 3.388999e+06 3.389001e+06 1.857
20 irregular 2 94 194 73 1 0.230 faster 1 3.389002e+06 3.389004e+06 1.699
20 irregular 2 95 195 73 1 0.341 faster 1 3.389005e+06 3.389007e+06 1.582
20 irregular 2 96 196 48 2.500000e+00 0.181 slower 1 3.389008e+06 3.389011e+06 3.223
20 irregular 2 97 197 72 1 0.568 faster 1 3.389013e+06 3.389015e+06 1.639
20 irregular 2 98 198 49 3 0.109 slower 1 3.389016e+06 3.389020e+06 3.726
20 irregular 2 99 199 71 2.500000e+00 0.153 faster 1 3.389021e+06 3.389024e+06 2.985
20 irregular 2 100 200 50 1.500000e+00 0.199 slower 1 3.389025e+06 3.389027e+06 2.253
20 regular 3 1 201 50 2 0.240 faster 0 3.389189e+06 3.389192e+06 2.891
20 regular 3 2 202 71 2 0.146 faster 1 3.389193e+06 3.389195e+06 2.593
20 regular 3 3 203 70 2 0.583 faster 1 3.389197e+06 3.389200e+06 2.559
20 regular 3 4 204 70 2 0.529 faster 1 3.389201e+06 3.389203e+06 2.651
20 regular 3 5 205 51 2 0.143 faster 0 3.389205e+06 3.389207e+06 2.565
20 regular 3 6 206 70 2 0.355 faster 1 3.389209e+06 3.389211e+06 2.586
20 regular 3 7 207 50 2 0.464 slower 1 3.389213e+06 3.389216e+06 2.730
20 regular 3 8 208 69 2 0.147 faster 1 3.389217e+06 3.389220e+06 2.743
20 regular 3 9 209 51 2 0.580 faster 0 3.389222e+06 3.389225e+06 2.875
20 regular 3 10 210 70 2 0.475 faster 1 3.389228e+06 3.389231e+06 2.639
20 regular 3 11 211 51 2 0.504 slower 1 3.389232e+06 3.389235e+06 2.847
20 regular 3 12 212 51 2 0.275 faster 0 3.389236e+06 3.389239e+06 2.709
20 regular 3 13 213 70 2 0.323 faster 1 3.389241e+06 3.389244e+06 2.808
20 regular 3 14 214 69 2 0.271 faster 1 3.389248e+06 3.389250e+06 2.633
20 regular 3 15 215 51 2 0.426 slower 1 3.389254e+06 3.389257e+06 2.996
20 regular 3 16 216 52 2 0.522 faster 0 3.389261e+06 3.389263e+06 2.545
20 regular 3 17 217 51 2 0.377 faster 0 3.389266e+06 3.389269e+06 2.701
20 regular 3 18 218 70 2 0.274 faster 1 3.389271e+06 3.389274e+06 2.611
20 regular 3 19 219 50 2 0.251 faster 0 3.389275e+06 3.389278e+06 2.679
20 regular 3 20 220 71 2 0.400 faster 1 3.389279e+06 3.389282e+06 2.653
20 regular 3 21 221 50 2 0.339 slower 1 3.389285e+06 3.389287e+06 2.775
20 regular 3 22 222 70 2 0.511 faster 1 3.389289e+06 3.389292e+06 2.656
20 regular 3 23 223 51 2 0.581 faster 0 3.389293e+06 3.389296e+06 2.718
20 regular 3 24 224 50 2 0.524 faster 0 3.389298e+06 3.389301e+06 3.000
20 regular 3 25 225 71 2 0.168 faster 1 3.389302e+06 3.389305e+06 2.653
20 regular 3 26 226 71 2 0.146 slower 0 3.389307e+06 3.389310e+06 2.682
20 regular 3 27 227 72 2 0.434 faster 1 3.389313e+06 3.389315e+06 2.642
20 regular 3 28 228 71 2 0.267 faster 1 3.389317e+06 3.389319e+06 2.599
20 regular 3 29 229 71 2 0.217 faster 1 3.389321e+06 3.389323e+06 2.566
20 regular 3 30 230 50 2 0.198 faster 0 3.389326e+06 3.389328e+06 2.771
20 regular 3 31 231 49 2 0.575 slower 1 3.389330e+06 3.389333e+06 2.722
20 regular 3 32 232 49 2 0.207 slower 1 3.389334e+06 3.389337e+06 2.900
20 regular 3 33 233 70 2 0.106 slower 0 3.389338e+06 3.389341e+06 2.959
20 regular 3 34 234 49 2 0.146 faster 0 3.389342e+06 3.389345e+06 2.652
20 regular 3 35 235 48 2 0.584 slower 1 3.389347e+06 3.389349e+06 2.722
20 regular 3 36 236 48 2 0.316 slower 1 3.389352e+06 3.389354e+06 2.734
20 regular 3 37 237 49 2 0.391 slower 1 3.389356e+06 3.389359e+06 2.818
20 regular 3 38 238 49 2 0.119 faster 0 3.389360e+06 3.389363e+06 2.643
20 regular 3 39 239 48 2 0.596 faster 0 3.389365e+06 3.389368e+06 2.680
20 regular 3 40 240 47 2 0.441 faster 0 3.389371e+06 3.389374e+06 2.717
20 regular 3 41 241 74 2 0.161 faster 1 3.389375e+06 3.389378e+06 2.659
20 regular 3 42 242 47 2 0.515 faster 0 3.389380e+06 3.389383e+06 3.036
20 regular 3 43 243 46 2 0.300 slower 1 3.389384e+06 3.389387e+06 2.715
20 regular 3 44 244 74 2 0.595 faster 1 3.389389e+06 3.389391e+06 2.729
20 regular 3 45 245 73 2 0.566 faster 1 3.389393e+06 3.389395e+06 2.747
20 regular 3 46 246 47 2 0.344 faster 0 3.389398e+06 3.389400e+06 2.801
20 regular 3 47 247 74 2 0.585 faster 1 3.389402e+06 3.389405e+06 2.621
20 regular 3 48 248 73 2 0.267 faster 1 3.389406e+06 3.389408e+06 2.692
20 regular 3 49 249 73 2 0.241 faster 1 3.389414e+06 3.389417e+06 2.631
20 regular 3 50 250 72 2 0.505 faster 1 3.389419e+06 3.389421e+06 2.701
20 regular 3 51 251 72 2 0.219 faster 1 3.389423e+06 3.389425e+06 2.764
20 regular 3 52 252 49 2 0.297 slower 1 3.389427e+06 3.389429e+06 2.594
20 regular 3 53 253 71 2 0.139 faster 1 3.389432e+06 3.389434e+06 2.683
20 regular 3 54 254 70 2 0.186 faster 1 3.389440e+06 3.389442e+06 2.750
20 regular 3 55 255 70 2 0.118 faster 1 3.389444e+06 3.389447e+06 2.600
20 regular 3 56 256 51 2 0.326 faster 0 3.389449e+06 3.389452e+06 2.899
20 regular 3 57 257 50 2 0.336 faster 0 3.389454e+06 3.389457e+06 2.470
20 regular 3 58 258 49 2 0.124 faster 0 3.389458e+06 3.389461e+06 2.779
20 regular 3 59 259 48 2 0.161 faster 0 3.389462e+06 3.389464e+06 2.618
20 regular 3 60 260 47 2 0.287 faster 0 3.389466e+06 3.389469e+06 2.704
20 regular 3 61 261 46 2 0.584 none 2 3.389471e+06 3.389476e+06 5.000
20 regular 3 62 262 46 2 0.401 faster 0 3.389477e+06 3.389479e+06 2.692
20 regular 3 63 263 75 2 0.484 faster 1 3.389482e+06 3.389484e+06 2.679
20 regular 3 64 264 75 2 0.161 faster 1 3.389486e+06 3.389489e+06 2.748
20 regular 3 65 265 74 2 0.131 faster 1 3.389490e+06 3.389493e+06 2.796
20 regular 3 66 266 74 2 0.580 faster 1 3.389495e+06 3.389497e+06 2.567
20 regular 3 67 267 73 2 0.381 faster 1 3.389499e+06 3.389501e+06 2.569
20 regular 3 68 268 47 2 0.311 faster 0 3.389502e+06 3.389505e+06 2.665
20 regular 3 69 269 74 2 0.146 faster 1 3.389506e+06 3.389508e+06 2.560
20 regular 3 70 270 47 2 0.525 faster 0 3.389510e+06 3.389512e+06 2.514
20 regular 3 71 271 46 2 0.239 faster 0 3.389513e+06 3.389515e+06 2.516
20 regular 3 72 272 75 2 0.576 faster 1 3.389517e+06 3.389519e+06 2.596
20 regular 3 73 273 75 2 0.117 faster 1 3.389520e+06 3.389523e+06 2.745
20 regular 3 74 274 46 2 0.533 slower 1 3.389527e+06 3.389530e+06 2.822
20 regular 3 75 275 46 2 0.517 slower 1 3.389531e+06 3.389534e+06 2.897
20 regular 3 76 276 73 2 0.263 faster 1 3.389535e+06 3.389538e+06 3.025
20 regular 3 77 277 73 2 0.209 faster 1 3.389541e+06 3.389543e+06 2.695
20 regular 3 78 278 48 2 0.526 faster 0 3.389548e+06 3.389552e+06 3.183
20 regular 3 79 279 73 2 0.318 faster 1 3.389553e+06 3.389556e+06 2.733
20 regular 3 80 280 73 2 0.217 faster 1 3.389558e+06 3.389561e+06 2.625
20 regular 3 81 281 72 2 0.389 faster 1 3.389562e+06 3.389565e+06 2.778
20 regular 3 82 282 48 2 0.292 slower 1 3.389566e+06 3.389570e+06 3.739
20 regular 3 83 283 71 2 0.600 faster 1 3.389571e+06 3.389574e+06 2.765
20 regular 3 84 284 71 2 0.227 faster 1 3.389586e+06 3.389589e+06 2.571
20 regular 3 85 285 50 2 0.439 slower 1 3.389591e+06 3.389594e+06 2.986
20 regular 3 86 286 70 2 0.358 faster 1 3.389620e+06 3.389623e+06 2.604
20 regular 3 87 287 51 2 0.573 faster 0 3.389625e+06 3.389627e+06 2.439
20 regular 3 88 288 50 2 0.202 faster 0 3.389629e+06 3.389631e+06 2.460
20 regular 3 89 289 71 2 0.450 faster 1 3.389633e+06 3.389635e+06 2.524
20 regular 3 90 290 49 2 0.326 faster 0 3.389636e+06 3.389639e+06 2.538
20 regular 3 91 291 72 2 0.368 faster 1 3.389641e+06 3.389644e+06 2.575
20 regular 3 92 292 71 2 0.258 faster 1 3.389647e+06 3.389650e+06 2.693
20 regular 3 93 293 49 2 0.204 faster 0 3.389652e+06 3.389654e+06 2.559
20 regular 3 94 294 48 2 0.209 faster 0 3.389657e+06 3.389660e+06 2.505
20 regular 3 95 295 73 2 0.471 faster 1 3.389661e+06 3.389664e+06 2.485
20 regular 3 96 296 48 2 0.150 faster 0 3.389665e+06 3.389667e+06 2.439
20 regular 3 97 297 47 2 0.262 faster 0 3.389673e+06 3.389676e+06 2.592
20 regular 3 98 298 74 2 0.321 faster 1 3.389677e+06 3.389680e+06 2.627
20 regular 3 99 299 74 2 0.271 faster 1 3.389680e+06 3.389683e+06 2.519
20 regular 3 100 300 47 2 0.442 faster 0 3.389684e+06 3.389687e+06 2.448
20 irregular 4 1 301 74 1 0.413 faster 1 3.390028e+06 3.390029e+06 1.613
20 irregular 4 2 302 46 1 0.474 faster 0 3.390031e+06 3.390032e+06 1.534
20 irregular 4 3 303 75 2.500000e+00 0.553 faster 1 3.390034e+06 3.390037e+06 3.097
20 irregular 4 4 304 74 1 0.586 faster 1 3.390038e+06 3.390040e+06 1.612
20 irregular 4 5 305 46 2.500000e+00 0.373 slower 1 3.390041e+06 3.390044e+06 3.274
20 irregular 4 6 306 47 1.500000e+00 0.384 faster 0 3.390045e+06 3.390047e+06 2.171
20 irregular 4 7 307 74 2.500000e+00 0.139 faster 1 3.390048e+06 3.390052e+06 3.068
