subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
5 irregular 1 1 1 23 2.500000e+00 0.266 slower 1 5.248062e+05 5.248098e+05 3.567
5 irregular 1 2 2 97 2 0.103 faster 1 5.248106e+05 5.248139e+05 3.313
5 irregular 1 3 3 25 3 0.484 slower 1 5.248150e+05 5.248188e+05 3.769
5 irregular 1 4 4 95 2 0.295 slower 0 5.248198e+05 5.248234e+05 3.585
5 irregular 1 5 5 97 2 0.289 faster 1 5.248249e+05 5.248285e+05 3.632
5 irregular 1 6 6 95 1.500000e+00 0.123 faster 1 5.248299e+05 5.248323e+05 2.384
5 irregular 1 7 7 25 1.500000e+00 0.165 faster 0 5.248336e+05 5.248361e+05 2.500
5 irregular 1 8 8 23 1.500000e+00 0.595 faster 0 5.248373e+05 5.248402e+05 2.875
5 irregular 1 9 9 21 1.500000e+00 0.208 faster 0 5.248416e+05 5.248443e+05 2.736
5 irregular 1 10 10 19 1.500000e+00 0.135 faster 0 5.248458e+05 5.248482e+05 2.427
5 irregular 1 11 11 17 2 0.483 slower 1 5.248493e+05 5.248523e+05 3.006
5 irregular 1 12 12 101 2 0.390 slower 0 5.248540e+05 5.248570e+05 2.987
5 irregular 1 13 13 102 3 0.457 slower 0 5.248582e+05 5.248619e+05 3.695
5 irregular 1 14 14 103 2.500000e+00 0.126 faster 1 5.248627e+05 5.248663e+05 3.614
5 irregular 1 15 15 17 3 0.200 slower 1 5.248676e+05 5.248715e+05 3.862
5 irregular 1 16 16 18 2 0.125 slower 1 5.248728e+05 5.248760e+05 3.228
5 irregular 1 17 17 102 1.500000e+00 0.115 slower 0 5.248774e+05 5.248798e+05 2.490
5 irregular 1 18 18 103 3 0.323 slower 0 5.248811e+05 5.248851e+05 3.954
5 irregular 1 19 19 104 1.500000e+00 0.149 faster 1 5.248866e+05 5.248889e+05 2.258
5 irregular 1 20 20 17 3 0.410 slower 1 5.248903e+05 5.248941e+05 3.807
5 irregular 1 21 21 103 3 0.273 slower 0 5.248951e+05 5.248987e+05 3.642
5 irregular 1 22 22 16 1 0.294 faster 0 5.248997e+05 5.249020e+05 2.299
5 irregular 1 23 23 15 1.500000e+00 0.278 faster 0 5.249029e+05 5.249058e+05 2.846
5 irregular 1 24 24 14 3 0.403 slower 1 5.249076e+05 5.249113e+05 3.699
5 irregular 1 25 25 105 2 0.427 slower 0 5.249131e+05 5.249161e+05 2.965
5 irregular 1 26 26 14 2.500000e+00 0.445 faster 0 5.249175e+05 5.249208e+05 3.330
5 irregular 1 27 27 13 1 0.304 slower 1 5.249226e+05 5.249258e+05 3.227
5 irregular 1 28 28 13 3 0.596 slower 1 5.249319e+05 5.249357e+05 3.769
5 irregular 1 29 29 106 1.500000e+00 0.324 faster 1 5.249375e+05 5.249400e+05 2.463
5 irregular 1 30 30 14 2.500000e+00 0.440 none 2 5.249419e+05 5.249474e+05 5.499
5 irregular 1 31 31 106 2.500000e+00 0.396 faster 1 5.249484e+05 5.249520e+05 3.614
5 irregular 1 32 32 15 1 0.338 faster 0 5.249538e+05 5.249556e+05 1.809
5 irregular 1 33 33 106 1 0.385 faster 1 5.249574e+05 5.249592e+05 1.745
5 irregular 1 34 34 106 1.500000e+00 0.499 slower 0 5.249603e+05 5.249627e+05 2.327
5 irregular 1 35 35 107 1 0.227 faster 1 5.249645e+05 5.249675e+05 2.943
5 irregular 1 36 36 106 3 0.477 slower 0 5.249704e+05 5.249744e+05 3.983
5 irregular 1 37 37 13 2.500000e+00 0.237 faster 0 5.249760e+05 5.249795e+05 3.474
5 irregular 1 38 38 108 3 0.294 slower 0 5.249804e+05 5.249844e+05 3.980
5 irregular 1 39 39 11 3 0.191 slower 1 5.249858e+05 5.249894e+05 3.609
5 irregular 1 40 40 109 1 0.161 faster 1 5.249996e+05 5.250014e+05 1.796
