subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
6 regular 1 1 1 69 3 0.368 slower 0 1.129470e+06 1.129473e+06 3.791
6 regular 1 2 2 71 3 0.479 faster 1 1.129475e+06 1.129478e+06 3.712
6 regular 1 3 3 49 3 0.598 slower 1 1.129480e+06 1.129483e+06 3.621
6 regular 1 4 4 69 3 0.448 slower 0 1.129484e+06 1.129488e+06 4.030
6 regular 1 5 5 71 3 0.127 slower 0 1.129489e+06 1.129493e+06 3.762
6 regular 1 6 6 47 3 0.110 slower 1 1.129494e+06 1.129497e+06 3.728
6 regular 1 7 7 73 3 0.421 slower 0 1.129498e+06 1.129502e+06 3.577
6 regular 1 8 8 45 3 0.126 slower 1 1.129503e+06 1.129506e+06 3.576
6 regular 1 9 9 73 3 0.330 slower 0 1.129507e+06 1.129511e+06 3.472
6 regular 1 10 10 46 3 0.311 slower 1 1.129512e+06 1.129515e+06 3.607
6 regular 1 11 11 74 3 0.512 slower 0 1.129516e+06 1.129520e+06 3.668
6 regular 1 12 12 75 3 0.151 faster 1 1.129521e+06 1.129524e+06 3.519
6 regular 1 13 13 74 3 0.416 faster 1 1.129525e+06 1.129529e+06 3.558
6 regular 1 14 14 74 3 0.441 faster 1 1.129530e+06 1.129534e+06 3.514
6 regular 1 15 15 47 3 0.172 slower 1 1.129534e+06 1.129538e+06 3.646
6 regular 1 16 16 73 3 0.172 faster 1 1.129539e+06 1.129542e+06 3.569
6 regular 1 17 17 72 3 0.184 faster 1 1.129543e+06 1.129547e+06 3.550
6 regular 1 18 18 72 3 0.519 faster 1 1.129548e+06 1.129552e+06 4.120
6 regular 1 19 19 49 3 0.589 slower 1 1.129553e+06 1.129557e+06 3.550
6 regular 1 20 20 71 3 0.350 faster 1 1.129558e+06 1.129562e+06 3.806
6 regular 1 21 21 70 3 0.251 faster 1 1.129563e+06 1.129566e+06 3.735
6 regular 1 22 22 50 3 0.439 slower 1 1.129567e+06 1.129571e+06 3.972
6 regular 1 23 23 69 3 0.293 faster 1 1.129572e+06 1.129576e+06 3.990
6 regular 1 24 24 51 3 0.443 faster 0 1.129577e+06 1.129581e+06 3.665
6 regular 1 25 25 50 3 0.321 slower 1 1.129582e+06 1.129586e+06 3.680
6 regular 1 26 26 51 3 0.597 faster 0 1.129587e+06 1.129591e+06 3.749
6 regular 1 27 27 50 3 0.239 slower 1 1.129592e+06 1.129595e+06 3.750
6 regular 1 28 28 50 3 0.514 slower 1 1.129596e+06 1.129600e+06 3.595
6 regular 1 29 29 69 3 0.223 slower 0 1.129601e+06 1.129605e+06 3.649
6 regular 1 30 30 50 3 0.407 slower 1 1.129606e+06 1.129609e+06 3.832
6 regular 1 31 31 50 3 0.241 faster 0 1.129610e+06 1.129614e+06 3.868
6 regular 1 32 32 49 3 0.102 slower 1 1.129615e+06 1.129619e+06 3.605
6 regular 1 33 33 70 3 0.528 faster 1 1.129620e+06 1.129623e+06 3.442
6 regular 1 34 34 50 3 0.457 slower 1 1.129624e+06 1.129628e+06 3.809
6 regular 1 35 35 69 3 0.259 faster 1 1.129629e+06 1.129633e+06 3.718
6 regular 1 36 36 51 3 0.495 faster 0 1.129634e+06 1.129637e+06 3.578
6 regular 1 37 37 70 3 0.458 faster 1 1.129638e+06 1.129642e+06 3.598
6 regular 1 38 38 51 3 0.597 faster 0 1.129643e+06 1.129647e+06 3.592
6 regular 1 39 39 70 3 0.573 slower 0 1.129649e+06 1.129653e+06 4.154
6 regular 1 40 40 49 3 0.104 none 2 1.129653e+06 1.129659e+06 5.999
6 regular 1 41 41 49 3 0.383 none 2 1.129660e+06 1.129666e+06 6.000
6 regular 1 42 42 71 3 0.502 none 2 1.129668e+06 1.129674e+06 5.999
6 regular 1 43 43 49 3 0.451 none 2 1.129675e+06 1.129681e+06 5.999
6 regular 1 44 44 49 3 0.332 none 2 1.129682e+06 1.129688e+06 5.999
6 regular 1 45 45 71 3 0.326 none 2 1.129689e+06 1.129695e+06 5.999
6 regular 1 46 46 71 3 0.335 faster 1 1.129696e+06 1.129699e+06 3.718
6 regular 1 47 47 71 3 0.153 faster 1 1.129700e+06 1.129704e+06 3.736
6 regular 1 48 48 70 3 0.298 faster 1 1.129705e+06 1.129708e+06 3.597
6 regular 1 49 49 50 3 0.150 faster 0 1.129709e+06 1.129713e+06 3.630
6 regular 1 50 50 71 3 0.309 faster 1 1.129714e+06 1.129717e+06 3.648
6 regular 1 51 51 70 3 0.369 faster 1 1.129718e+06 1.129722e+06 3.645
