subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
2 regular 1 58 58 56 2.500000e+00 0.271 faster 0 1.391474e+06 1.391477e+06 3.054
2 regular 1 59 59 65 2.500000e+00 0.438 faster 1 1.391479e+06 1.391482e+06 3.046
2 regular 1 60 60 55 2.500000e+00 0.457 faster 0 1.391484e+06 1.391487e+06 3.313
2 regular 1 61 61 54 2.500000e+00 0.297 faster 0 1.391488e+06 1.391491e+06 3.217
2 regular 1 62 62 53 2.500000e+00 0.474 faster 0 1.391493e+06 1.391496e+06 3.306
2 regular 1 63 63 52 2.500000e+00 0.188 faster 0 1.391498e+06 1.391501e+06 3.373
2 regular 1 64 64 51 2.500000e+00 0.292 slower 1 1.391504e+06 1.391508e+06 4.168
2 regular 1 65 65 52 2.500000e+00 0.377 faster 0 1.391510e+06 1.391513e+06 3.131
2 regular 1 66 66 69 2.500000e+00 0.429 faster 1 1.391514e+06 1.391518e+06 3.066
2 regular 1 67 67 51 2.500000e+00 0.204 slower 1 1.391518e+06 1.391522e+06 3.209
2 regular 1 68 68 52 2.500000e+00 0.326 slower 1 1.391524e+06 1.391528e+06 3.653
2 regular 1 69 69 52 2.500000e+00 0.567 slower 1 1.391531e+06 1.391534e+06 3.333
2 regular 1 70 70 67 2.500000e+00 0.376 faster 1 1.391537e+06 1.391540e+06 3.113
2 regular 1 71 71 53 2.500000e+00 0.250 faster 0 1.391541e+06 1.391544e+06 3.247
2 regular 1 72 72 52 2.500000e+00 0.447 slower 1 1.391546e+06 1.391549e+06 3.492
2 regular 1 73 73 67 2.500000e+00 0.140 faster 1 1.391551e+06 1.391554e+06 3.092
2 regular 1 74 74 67 2.500000e+00 0.530 faster 1 1.391556e+06 1.391559e+06 3.009
2 regular 1 75 75 54 2.500000e+00 0.305 faster 0 1.391559e+06 1.391563e+06 3.497
2 regular 1 76 76 53 2.500000e+00 0.182 faster 0 1.391565e+06 1.391568e+06 3.144
2 regular 1 77 77 52 2.500000e+00 0.512 faster 0 1.391571e+06 1.391575e+06 3.127
2 regular 1 78 78 69 2.500000e+00 0.142 faster 1 1.391575e+06 1.391578e+06 3.123
2 regular 1 79 79 51 2.500000e+00 0.119 slower 1 1.391581e+06 1.391584e+06 3.045
2 regular 1 80 80 52 2.500000e+00 0.119 slower 1 1.391586e+06 1.391589e+06 3.145
2 regular 1 81 81 68 2.500000e+00 0.377 faster 1 1.391592e+06 1.391595e+06 3.342
2 regular 1 82 82 53 2.500000e+00 0.467 slower 1 1.391597e+06 1.391600e+06 3.054
2 regular 1 83 83 67 2.500000e+00 0.352 faster 1 1.391601e+06 1.391604e+06 3.075
2 regular 1 84 84 54 2.500000e+00 0.321 slower 1 1.391605e+06 1.391609e+06 3.658
2 regular 1 85 85 66 2.500000e+00 0.332 faster 1 1.391610e+06 1.391613e+06 3.224
2 regular 1 86 86 65 2.500000e+00 0.399 faster 1 1.391614e+06 1.391618e+06 3.484
2 regular 1 87 87 55 2.500000e+00 0.550 slower 1 1.391620e+06 1.391623e+06 3.195
2 regular 1 88 88 64 2.500000e+00 0.337 slower 0 1.391625e+06 1.391628e+06 3.310
2 regular 1 89 89 55 2.500000e+00 0.195 slower 1 1.391631e+06 1.391634e+06 3.206
2 regular 1 90 90 65 2.500000e+00 0.471 slower 0 1.391636e+06 1.391640e+06 3.251
2 regular 1 91 91 66 2.500000e+00 0.485 faster 1 1.391642e+06 1.391646e+06 3.817
2 regular 1 92 92 55 2.500000e+00 0.460 slower 1 1.391647e+06 1.391650e+06 3.037
2 regular 1 93 93 65 2.500000e+00 0.491 slower 0 1.391652e+06 1.391655e+06 3.091
2 regular 1 94 94 54 2.500000e+00 0.233 slower 1 1.391656e+06 1.391659e+06 3.198
2 regular 1 95 95 55 2.500000e+00 0.569 faster 0 1.391662e+06 1.391666e+06 3.810
2 regular 1 96 96 66 2.500000e+00 0.245 slower 0 1.391669e+06 1.391672e+06 3.316
2 regular 1 97 97 67 2.500000e+00 0.403 faster 1 1.391674e+06 1.391677e+06 3.033
2 regular 1 98 98 67 2.500000e+00 0.163 faster 1 1.391679e+06 1.391682e+06 2.926
2 regular 1 99 99 66 2.500000e+00 0.165 faster 1 1.391684e+06 1.391688e+06 3.116
2 regular 1 100 100 66 2.500000e+00 0.263 faster 1 1.391690e+06 1.391693e+06 3.063
2 irregular 2 1 101 65 2 0.458 faster 1 1.391710e+06 1.391712e+06 2.873
2 irregular 2 2 102 55 1 0.230 faster 0 1.391714e+06 1.391715e+06 1.630
2 irregular 2 3 103 66 2.500000e+00 0.356 slower 0 1.391716e+06 1.391720e+06 3.039
2 irregular 2 4 104 67 2 0.113 faster 1 1.391721e+06 1.391724e+06 2.995
2 irregular 2 5 105 54 3 0.520 slower 1 1.391726e+06 1.391729e+06 3.767
2 irregular 2 6 106 66 3 0.352 slower 0 1.391731e+06 1.391735e+06 3.669
2 irregular 2 7 107 67 2 0.480 faster 1 1.391737e+06 1.391740e+06 3.042
2 irregular 2 8 108 66 2.500000e+00 0.378 slower 0 1.391741e+06 1.391745e+06 3.194
2 irregular 2 9 109 53 1.500000e+00 0.501 faster 0 1.391746e+06 1.391748e+06 2.259
2 irregular 2 10 110 52 1.500000e+00 0.372 faster 0 1.391749e+06 1.391752e+06 2.454
2 irregular 2 11 111 51 3 0.430 slower 1 1.391754e+06 1.391758e+06 4.295
2 irregular 2 12 112 51 2 0.227 faster 0 1.391760e+06 1.391763e+06 2.718
2 irregular 2 13 113 70 1 0.557 faster 1 1.391764e+06 1.391766e+06 1.749
2 irregular 2 14 114 69 2.500000e+00 0.168 faster 1 1.391767e+06 1.391770e+06 3.419
2 irregular 2 15 115 51 3 0.278 slower 1 1.391772e+06 1.391776e+06 3.899
2 irregular 2 16 116 52 3 0.446 faster 0 1.391778e+06 1.391782e+06 3.845
2 irregular 2 17 117 69 2.500000e+00 0.548 faster 1 1.391785e+06 1.391788e+06 3.200
2 irregular 2 18 118 51 2.500000e+00 0.572 slower 1 1.391790e+06 1.391794e+06 3.324
2 irregular 2 19 119 68 1.500000e+00 0.551 slower 0 1.391796e+06 1.391798e+06 2.570
2 irregular 2 20 120 69 1 0.308 slower 0 1.391801e+06 1.391803e+06 1.801
2 irregular 2 21 121 50 1 0.109 slower 1 1.391804e+06 1.391806e+06 1.791
2 irregular 2 22 122 50 2.500000e+00 0.141 slower 1 1.391808e+06 1.391811e+06 3.223
2 irregular 2 23 123 69 3 0.574 slower 0 1.391812e+06 1.391816e+06 3.749
2 irregular 2 24 124 70 2.500000e+00 0.204 slower 0 1.391818e+06 1.391821e+06 3.545
2 irregular 2 25 125 71 1.500000e+00 0.111 slower 0 1.391824e+06 1.391826e+06 2.226
2 irregular 2 26 126 72 3 0.593 faster 1 1.391829e+06 1.391832e+06 3.656
2 irregular 2 27 127 72 1 0.142 faster 1 1.391835e+06 1.391837e+06 1.867
2 irregular 2 28 128 49 3 0.133 slower 1 1.391839e+06 1.391843e+06 3.960
2 irregular 2 29 129 49 2.500000e+00 0.422 slower 1 1.391846e+06 1.391849e+06 3.312
2 irregular 2 30 130 50 1 0.427 faster 0 1.391852e+06 1.391854e+06 1.957
2 irregular 2 31 131 49 2 0.232 faster 0 1.391854e+06 1.391857e+06 2.700
2 irregular 2 32 132 72 1 0.356 faster 1 1.391860e+06 1.391861e+06 1.517
2 irregular 2 33 133 72 2 0.211 faster 1 1.391864e+06 1.391866e+06 2.471
2 irregular 2 34 134 49 3 0.392 slower 1 1.391868e+06 1.391872e+06 3.910
2 irregular 2 35 135 71 1 0.181 faster 1 1.391875e+06 1.391877e+06 1.810
2 irregular 2 36 136 70 1 0.230 faster 1 1.391878e+06 1.391880e+06 1.789
2 irregular 2 37 137 50 3 0.347 slower 1 1.391882e+06 1.391886e+06 3.584
2 irregular 2 38 138 51 1 0.327 slower 1 1.391888e+06 1.391890e+06 2.165
2 irregular 2 39 139 51 2.500000e+00 0.176 slower 1 1.391891e+06 1.391895e+06 3.158
2 irregular 2 40 140 52 1.500000e+00 0.110 faster 0 1.391896e+06 1.391898e+06 1.998
2 irregular 2 41 141 51 2.500000e+00 0.200 faster 0 1.391899e+06 1.391902e+06 3.000
2 irregular 2 42 142 50 3 0.436 faster 0 1.391904e+06 1.391909e+06 4.070
2 irregular 2 43 143 71 3 0.114 faster 1 1.391910e+06 1.391914e+06 3.965
2 irregular 2 44 144 71 1.500000e+00 0.190 faster 1 1.391916e+06 1.391918e+06 2.284
2 irregular 2 45 145 70 2.500000e+00 0.432 slower 0 1.391920e+06 1.391923e+06 3.017
2 irregular 2 46 146 49 2 0.106 slower 1 1.391925e+06 1.391928e+06 2.672
2 irregular 2 47 147 71 1.500000e+00 0.168 slower 0 1.391929e+06 1.391931e+06 2.136
2 irregular 2 48 148 48 1.500000e+00 0.553 faster 0 1.391934e+06 1.391937e+06 2.714
2 irregular 2 49 149 47 2.500000e+00 0.331 faster 0 1.391939e+06 1.391942e+06 2.977
2 irregular 2 50 150 74 2 0.339 faster 1 1.391943e+06 1.391946e+06 3.257
2 irregular 2 51 151 47 1.500000e+00 0.256 slower 1 1.391948e+06 1.391950e+06 2.201
2 irregular 2 52 152 73 3 0.348 slower 0 1.391952e+06 1.391956e+06 4.188
2 irregular 2 53 153 74 2.500000e+00 0.119 slower 0 1.391958e+06 1.391961e+06 3.492
2 irregular 2 54 154 75 2 0.543 faster 1 1.391964e+06 1.391967e+06 2.683
2 irregular 2 55 155 74 3 0.242 faster 1 1.391970e+06 1.391973e+06 3.695
2 irregular 2 56 156 74 1 0.342 faster 1 1.391976e+06 1.391978e+06 1.676
2 irregular 2 57 157 73 2 0.400 faster 1 1.391980e+06 1.391983e+06 2.869
2 irregular 2 58 158 73 2 0.479 slower 0 1.391985e+06 1.391988e+06 2.639
2 irregular 2 59 159 74 1.500000e+00 0.155 slower 0 1.391990e+06 1.391992e+06 2.458
2 irregular 2 60 160 45 2.500000e+00 0.504 slower 1 1.391994e+06 1.391998e+06 3.088
2 irregular 2 61 161 46 2 0.351 slower 1 1.392000e+06 1.392002e+06 2.573
2 irregular 2 62 162 46 2 0.160 slower 1 1.392004e+06 1.392006e+06 2.561
2 irregular 2 63 163 47 1 0.253 slower 1 1.392009e+06 1.392010e+06 1.594
2 irregular 2 64 164 73 2.500000e+00 0.297 faster 1 1.392012e+06 1.392015e+06 3.044
2 irregular 2 65 165 48 2.500000e+00 0.310 slower 1 1.392017e+06 1.392020e+06 3.403
2 irregular 2 66 166 48 2 0.461 slower 1 1.392022e+06 1.392025e+06 2.675
2 irregular 2 67 167 71 1.500000e+00 0.343 faster 1 1.392026e+06 1.392028e+06 2.257
2 irregular 2 68 168 71 3 0.460 faster 1 1.392030e+06 1.392034e+06 3.579
2 irregular 2 69 169 50 1.500000e+00 0.207 faster 0 1.392036e+06 1.392038e+06 2.282
2 irregular 2 70 170 71 1.500000e+00 0.579 faster 1 1.392040e+06 1.392043e+06 2.439
2 irregular 2 71 171 49 2.500000e+00 0.329 faster 0 1.392044e+06 1.392048e+06 3.500
2 irregular 2 72 172 48 2 0.507 faster 0 1.392050e+06 1.392053e+06 2.932
2 irregular 2 73 173 73 1 0.599 faster 1 1.392055e+06 1.392057e+06 2.573
2 irregular 2 74 174 48 2 0.575 slower 1 1.392059e+06 1.392062e+06 2.564
2 irregular 2 75 175 72 1.500000e+00 0.413 faster 1 1.392063e+06 1.392065e+06 2.293
2 irregular 2 76 176 71 3 0.312 faster 1 1.392067e+06 1.392070e+06 3.579
2 irregular 2 77 177 71 2 0.543 faster 1 1.392073e+06 1.392076e+06 3.188
2 irregular 2 78 178 70 2.500000e+00 0.243 slower 0 1.392078e+06 1.392081e+06 3.123
2 irregular 2 79 179 49 1.500000e+00 0.506 slower 1 1.392082e+06 1.392085e+06 2.139
2 irregular 2 80 180 49 1.500000e+00 0.198 slower 1 1.392087e+06 1.392089e+06 2.075
2 irregular 2 81 181 50 2 0.427 slower 1 1.392090e+06 1.392093e+06 2.694
2 irregular 2 82 182 50 1 0.149 slower 1 1.392095e+06 1.392097e+06 2.012
2 irregular 2 83 183 69 3 0.177 slower 0 1.392100e+06 1.392104e+06 3.775
2 irregular 2 84 184 50 2 0.145 slower 1 1.392107e+06 1.392110e+06 2.749
2 irregular 2 85 185 50 1 0.207 slower 1 1.392111e+06 1.392114e+06 2.265
2 irregular 2 86 186 51 3 0.393 slower 1 1.392116e+06 1.392120e+06 3.937
2 irregular 2 87 187 69 1.500000e+00 0.493 faster 1 1.392122e+06 1.392125e+06 2.881
2 irregular 2 88 188 52 1.500000e+00 0.220 faster 0 1.392127e+06 1.392129e+06 2.518
2 irregular 2 89 189 51 1.500000e+00 0.434 faster 0 1.392131e+06 1.392134e+06 2.727
2 irregular 2 90 190 50 2.500000e+00 0.281 faster 0 1.392136e+06 1.392140e+06 3.734
2 irregular 2 91 191 71 2 0.442 faster 1 1.392142e+06 1.392145e+06 2.668
2 irregular 2 92 192 49 1 0.490 slower 1 1.392147e+06 1.392149e+06 2.026
2 irregular 2 93 193 70 1 0.573 faster 1 1.392151e+06 1.392153e+06 1.881
2 irregular 2 94 194 70 3 0.527 slower 0 1.392154e+06 1.392158e+06 3.650
2 irregular 2 95 195 49 1 0.320 faster 0 1.392160e+06 1.392162e+06 2.044
2 irregular 2 96 196 48 1 0.428 slower 1 1.392167e+06 1.392169e+06 1.745
2 irregular 2 97 197 71 1.500000e+00 0.437 slower 0 1.392172e+06 1.392174e+06 2.429
2 irregular 2 98 198 72 2.500000e+00 0.300 faster 1 1.392177e+06 1.392180e+06 3.194
2 irregular 2 99 199 48 3 0.158 slower 1 1.392182e+06 1.392186e+06 3.976
2 irregular 2 100 200 71 1 0.584 faster 1 1.392189e+06 1.392190e+06 1.598
2 regular 3 1 201 71 1 0.103 faster 1 1.392209e+06 1.392210e+06 1.849
2 regular 3 2 202 50 1 0.345 slower 1 1.392212e+06 1.392213e+06 1.616
2 regular 3 3 203 50 1 0.587 faster 0 1.392215e+06 1.392216e+06 1.741
2 regular 3 4 204 71 1 0.192 faster 1 1.392218e+06 1.392219e+06 1.467
2 regular 3 5 205 50 1 0.128 slower 1 1.392220e+06 1.392222e+06 1.616
2 regular 3 6 206 70 1 0.459 faster 1 1.392223e+06 1.392225e+06 1.698
2 regular 3 7 207 69 1 0.279 faster 1 1.392227e+06 1.392228e+06 1.555
2 regular 3 8 208 51 1 0.438 faster 0 1.392230e+06 1.392232e+06 1.425
2 regular 3 9 209 70 1 0.471 faster 1 1.392234e+06 1.392235e+06 1.524
2 regular 3 10 210 69 1 0.451 faster 1 1.392237e+06 1.392238e+06 1.481
2 regular 3 11 211 69 1 0.171 faster 1 1.392240e+06 1.392242e+06 1.476
2 regular 3 12 212 68 1 0.544 faster 1 1.392244e+06 1.392245e+06 1.413
2 regular 3 13 213 68 1 0.452 faster 1 1.392247e+06 1.392249e+06 1.451
2 regular 3 14 214 67 1 0.247 faster 1 1.392250e+06 1.392252e+06 1.461
2 regular 3 15 215 53 1 0.549 faster 0 1.392263e+06 1.392265e+06 1.603
2 regular 3 16 216 68 1 0.487 faster 1 1.392266e+06 1.392268e+06 1.614
2 regular 3 17 217 53 1 0.180 faster 0 1.392269e+06 1.392270e+06 1.527
2 regular 3 18 218 68 1 0.394 faster 1 1.392271e+06 1.392273e+06 1.557
2 regular 3 19 219 68 1 0.465 faster 1 1.392275e+06 1.392276e+06 1.423
2 regular 3 20 220 67 1 0.596 faster 1 1.392278e+06 1.392280e+06 1.813
2 regular 3 21 221 53 1 0.149 faster 0 1.392282e+06 1.392283e+06 1.548
2 regular 3 22 222 68 1 0.455 faster 1 1.392285e+06 1.392287e+06 1.512
2 regular 3 23 223 53 1 0.147 faster 0 1.392289e+06 1.392290e+06 1.539
2 regular 3 24 224 68 1 0.373 faster 1 1.392292e+06 1.392294e+06 1.650
2 regular 3 25 225 68 1 0.305 faster 1 1.392296e+06 1.392297e+06 1.613
2 regular 3 26 226 53 1 0.318 slower 1 1.392300e+06 1.392301e+06 1.650
2 regular 3 27 227 67 1 0.533 faster 1 1.392303e+06 1.392304e+06 1.611
2 regular 3 28 228 54 1 0.401 faster 0 1.392306e+06 1.392308e+06 1.625
2 regular 3 29 229 53 1 0.356 faster 0 1.392309e+06 1.392310e+06 1.531
2 regular 3 30 230 52 1 0.222 faster 0 1.392312e+06 1.392314e+06 1.453
2 regular 3 31 231 51 1 0.408 faster 0 1.392316e+06 1.392317e+06 1.481
2 regular 3 32 232 50 1 0.157 slower 1 1.392319e+06 1.392321e+06 1.681
2 regular 3 33 233 50 1 0.579 slower 1 1.392323e+06 1.392324e+06 1.598
2 regular 3 34 234 51 1 0.453 slower 1 1.392326e+06 1.392328e+06 1.523
2 regular 3 35 235 69 1 0.243 faster 1 1.392330e+06 1.392331e+06 1.612
2 regular 3 36 236 52 1 0.276 slower 1 1.392334e+06 1.392335e+06 1.701
2 regular 3 37 237 52 1 0.166 none 2 1.392337e+06 1.392341e+06 4.000
2 regular 3 38 238 52 1 0.329 slower 1 1.392342e+06 1.392344e+06 2.297
2 regular 3 39 239 67 1 0.157 faster 1 1.392346e+06 1.392348e+06 1.636
2 regular 3 40 240 53 1 0.413 faster 0 1.392350e+06 1.392352e+06 1.626
2 regular 3 41 241 68 1 0.358 faster 1 1.392354e+06 1.392355e+06 1.547
2 regular 3 42 242 67 1 0.297 faster 1 1.392357e+06 1.392358e+06 1.520
2 regular 3 43 243 53 1 0.596 slower 1 1.392360e+06 1.392362e+06 1.461
2 regular 3 44 244 66 1 0.560 slower 0 1.392364e+06 1.392366e+06 2.009
2 regular 3 45 245 53 1 0.320 slower 1 1.392368e+06 1.392370e+06 1.718
2 regular 3 46 246 53 1 0.177 faster 0 1.392372e+06 1.392374e+06 1.500
2 regular 3 47 247 52 1 0.432 slower 1 1.392376e+06 1.392378e+06 1.683
2 regular 3 48 248 67 1 0.574 faster 1 1.392380e+06 1.392381e+06 1.709
2 regular 3 49 249 67 1 0.303 faster 1 1.392383e+06 1.392385e+06 1.903
2 regular 3 50 250 66 1 0.163 faster 1 1.392387e+06 1.392389e+06 1.613
2 regular 3 51 251 66 1 0.308 slower 0 1.392391e+06 1.392393e+06 1.852
2 regular 3 52 252 67 1 0.209 slower 0 1.392395e+06 1.392397e+06 1.873
2 regular 3 53 253 52 1 0.417 slower 1 1.392398e+06 1.392400e+06 1.733
2 regular 3 54 254 53 1 0.486 slower 1 1.392402e+06 1.392404e+06 1.640
2 regular 3 55 255 53 1 0.483 slower 1 1.392406e+06 1.392408e+06 1.774
2 regular 3 56 256 54 1 0.558 slower 1 1.392410e+06 1.392412e+06 1.608
2 regular 3 57 257 66 1 0.200 faster 1 1.392414e+06 1.392416e+06 1.567
2 regular 3 58 258 65 1 0.293 faster 1 1.392418e+06 1.392420e+06 1.567
2 regular 3 59 259 55 1 0.477 faster 0 1.392421e+06 1.392422e+06 1.664
2 regular 3 60 260 54 1 0.464 faster 0 1.392426e+06 1.392427e+06 1.561
2 regular 3 61 261 67 1 0.447 faster 1 1.392429e+06 1.392430e+06 1.506
2 regular 3 62 262 66 1 0.483 faster 1 1.392432e+06 1.392434e+06 1.378
2 regular 3 63 263 54 1 0.159 faster 0 1.392435e+06 1.392437e+06 1.523
2 regular 3 64 264 67 1 0.592 faster 1 1.392439e+06 1.392441e+06 1.417
2 regular 3 65 265 66 1 0.293 faster 1 1.392443e+06 1.392444e+06 1.398
2 regular 3 66 266 54 1 0.225 faster 0 1.392446e+06 1.392447e+06 1.555
2 regular 3 67 267 53 1 0.535 slower 1 1.392449e+06 1.392451e+06 1.553
2 regular 3 68 268 54 1 0.397 slower 1 1.392453e+06 1.392454e+06 1.556
2 regular 3 69 269 66 1 0.501 faster 1 1.392456e+06 1.392458e+06 1.760
2 regular 3 70 270 55 1 0.125 slower 1 1.392460e+06 1.392462e+06 1.788
2 regular 3 71 271 65 1 0.417 slower 0 1.392464e+06 1.392465e+06 1.605
2 regular 3 72 272 54 1 0.285 faster 0 1.392468e+06 1.392469e+06 1.579
2 regular 3 73 273 53 1 0.106 faster 0 1.392471e+06 1.392473e+06 1.987
2 regular 3 74 274 68 1 0.249 faster 1 1.392474e+06 1.392476e+06 1.744
2 regular 3 75 275 67 1 0.569 faster 1 1.392478e+06 1.392480e+06 1.649
2 regular 3 76 276 67 1 0.217 faster 1 1.392482e+06 1.392484e+06 1.629
2 regular 3 77 277 54 1 0.400 faster 0 1.392486e+06 1.392488e+06 1.834
2 regular 3 78 278 53 1 0.387 faster 0 1.392489e+06 1.392491e+06 2.202
2 regular 3 79 279 52 1 0.596 slower 1 1.392493e+06 1.392495e+06 1.489
2 regular 3 80 280 68 1 0.383 faster 1 1.392497e+06 1.392499e+06 1.517
2 regular 3 81 281 53 1 0.469 faster 0 1.392501e+06 1.392503e+06 1.649
2 regular 3 82 282 52 1 0.372 slower 1 1.392506e+06 1.392507e+06 1.519
2 regular 3 83 283 52 1 0.132 slower 1 1.392509e+06 1.392510e+06 1.627
2 regular 3 84 284 67 1 0.261 faster 1 1.392513e+06 1.392515e+06 1.582
2 regular 3 85 285 67 1 0.409 faster 1 1.392517e+06 1.392518e+06 1.513
2 regular 3 86 286 54 1 0.544 slower 1 1.392520e+06 1.392522e+06 1.593
2 regular 3 87 287 54 1 0.247 slower 1 1.392524e+06 1.392525e+06 1.377
2 regular 3 88 288 65 1 0.131 faster 1 1.392526e+06 1.392528e+06 1.521
2 regular 3 89 289 55 1 0.535 slower 1 1.392530e+06 1.392531e+06 1.618
2 regular 3 90 290 64 1 0.287 faster 1 1.392533e+06 1.392534e+06 1.528
2 regular 3 91 291 56 1 0.388 faster 0 1.392536e+06 1.392538e+06 1.529
2 regular 3 92 292 65 1 0.560 slower 0 1.392540e+06 1.392541e+06 1.480
2 regular 3 93 293 54 1 0.537 slower 1 1.392544e+06 1.392546e+06 1.491
2 regular 3 94 294 65 1 0.492 faster 1 1.392548e+06 1.392549e+06 1.529
