subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
28 regular 1 81 81 55 2 0.511 slower 1 1.803701e+06 1.803704e+06 2.606
28 regular 1 82 82 56 2 0.583 faster 0 1.803705e+06 1.803708e+06 2.752
28 regular 1 83 83 65 2 0.207 faster 1 1.803709e+06 1.803712e+06 3.068
28 regular 1 84 84 55 2 0.198 faster 0 1.803713e+06 1.803716e+06 2.902
28 regular 1 85 85 66 2 0.381 faster 1 1.803717e+06 1.803720e+06 2.719
28 regular 1 86 86 55 2 0.503 slower 1 1.803721e+06 1.803723e+06 2.575
28 regular 1 87 87 55 2 0.347 slower 1 1.803724e+06 1.803729e+06 4.639
28 regular 1 88 88 64 2 0.236 slower 0 1.803730e+06 1.803733e+06 2.718
28 regular 1 89 89 55 2 0.275 slower 1 1.803734e+06 1.803737e+06 2.676
28 regular 1 90 90 55 2 0.155 slower 1 1.803737e+06 1.803740e+06 2.713
28 regular 1 91 91 64 2 0.539 faster 1 1.803742e+06 1.803745e+06 3.171
28 regular 1 92 92 56 2 0.497 slower 1 1.803746e+06 1.803749e+06 2.563
28 regular 1 93 93 57 2 0.306 slower 1 1.803750e+06 1.803752e+06 2.472
28 regular 1 94 94 57 2 0.169 slower 1 1.803753e+06 1.803756e+06 2.570
28 regular 1 95 95 62 2 0.513 slower 0 1.803757e+06 1.803759e+06 2.669
28 regular 1 96 96 63 2 0.538 slower 0 1.803761e+06 1.803764e+06 2.859
28 regular 1 97 97 56 2 0.395 faster 0 1.803765e+06 1.803768e+06 2.686
28 regular 1 98 98 55 2 0.158 faster 0 1.803769e+06 1.803772e+06 2.903
28 regular 1 99 99 54 2 0.194 faster 0 1.803773e+06 1.803776e+06 3.133
28 regular 1 100 100 53 2 0.289 slower 1 1.803777e+06 1.803780e+06 3.031
28 irregular 2 1 101 53 1 0.433 faster 0 1.803808e+06 1.803810e+06 1.643
28 irregular 2 2 102 52 3 0.348 faster 0 1.803811e+06 1.803815e+06 4.001
28 irregular 2 3 103 51 2.500000e+00 0.336 faster 0 1.803817e+06 1.803820e+06 3.312
28 irregular 2 4 104 50 2.500000e+00 0.352 faster 0 1.803822e+06 1.803825e+06 3.278
28 irregular 2 5 105 71 1.500000e+00 0.197 faster 1 1.803826e+06 1.803828e+06 2.429
28 irregular 2 6 106 50 3 0.130 slower 1 1.803829e+06 1.803833e+06 4.047
28 irregular 2 7 107 70 2 0.366 slower 0 1.803834e+06 1.803838e+06 3.497
28 irregular 2 8 108 49 2.500000e+00 0.157 slower 1 1.803839e+06 1.803842e+06 3.107
28 irregular 2 9 109 50 1 0.352 slower 1 1.803843e+06 1.803846e+06 2.598
28 irregular 2 10 110 50 3 0.524 faster 0 1.803847e+06 1.803851e+06 3.794
28 irregular 2 11 111 71 3 0.205 faster 1 1.803851e+06 1.803855e+06 3.975
28 irregular 2 12 112 70 3 0.394 slower 0 1.803857e+06 1.803860e+06 3.657
28 irregular 2 13 113 49 1.500000e+00 0.532 faster 0 1.803862e+06 1.803864e+06 2.555
28 irregular 2 14 114 72 2.500000e+00 0.505 slower 0 1.803866e+06 1.803869e+06 3.336
28 irregular 2 15 115 73 2.500000e+00 0.571 faster 1 1.803870e+06 1.803874e+06 3.330
28 irregular 2 16 116 73 1 0.456 slower 0 1.803875e+06 1.803877e+06 1.800
28 irregular 2 17 117 74 2 0.366 faster 1 1.803878e+06 1.803881e+06 2.606
28 irregular 2 18 118 47 2 0.355 slower 1 1.803882e+06 1.803885e+06 2.853
28 irregular 2 19 119 73 1 0.499 faster 1 1.803886e+06 1.803888e+06 1.751
28 irregular 2 20 120 48 1.500000e+00 0.395 slower 1 1.803889e+06 1.803891e+06 2.237
28 irregular 2 21 121 72 2.500000e+00 0.190 faster 1 1.803892e+06 1.803895e+06 3.436
28 irregular 2 22 122 71 2 0.340 faster 1 1.803896e+06 1.803899e+06 2.978
28 irregular 2 23 123 49 2.500000e+00 0.170 slower 1 1.803900e+06 1.803904e+06 3.212
28 irregular 2 24 124 70 2.500000e+00 0.101 slower 0 1.803905e+06 1.803909e+06 3.374
28 irregular 2 25 125 49 3 0.596 slower 1 1.803910e+06 1.803914e+06 4.117
28 irregular 2 26 126 49 2.500000e+00 0.255 slower 1 1.803915e+06 1.803919e+06 3.412
28 irregular 2 27 127 50 1.500000e+00 0.331 faster 0 1.803920e+06 1.803922e+06 2.268
28 irregular 2 28 128 71 2.500000e+00 0.353 faster 1 1.803923e+06 1.803926e+06 3.270
28 irregular 2 29 129 49 3 0.361 slower 1 1.803927e+06 1.803931e+06 3.645
28 irregular 2 30 130 50 1 0.191 slower 1 1.803932e+06 1.803934e+06 2.076
28 irregular 2 31 131 70 2 0.338 slower 0 1.803936e+06 1.803938e+06 2.708
28 irregular 2 32 132 71 1 0.481 slower 0 1.803940e+06 1.803941e+06 1.793
28 irregular 2 33 133 48 2 0.110 slower 1 1.803942e+06 1.803945e+06 2.792
28 irregular 2 34 134 71 3 0.297 slower 0 1.803946e+06 1.803950e+06 4.003
28 irregular 2 35 135 48 1.500000e+00 0.488 slower 1 1.803952e+06 1.803954e+06 2.511
28 irregular 2 36 136 48 1.500000e+00 0.207 slower 1 1.803955e+06 1.803957e+06 2.184
28 irregular 2 37 137 71 1.500000e+00 0.180 faster 1 1.803960e+06 1.803963e+06 2.957
28 irregular 2 38 138 49 2 0.480 faster 0 1.803964e+06 1.803968e+06 3.664
28 irregular 2 39 139 48 1 0.235 faster 0 1.803969e+06 1.803971e+06 2.383
28 irregular 2 40 140 47 2 0.563 slower 1 1.803973e+06 1.803976e+06 2.759
28 irregular 2 41 141 72 1.500000e+00 0.282 slower 0 1.803977e+06 1.803979e+06 2.039
28 irregular 2 42 142 73 1.500000e+00 0.108 faster 1 1.803980e+06 1.803982e+06 2.474
28 irregular 2 43 143 47 3 0.217 slower 1 1.803983e+06 1.803987e+06 3.675
28 irregular 2 44 144 72 2.500000e+00 0.505 faster 1 1.803989e+06 1.803993e+06 3.672
28 irregular 2 45 145 72 1.500000e+00 0.411 faster 1 1.803994e+06 1.803996e+06 2.329
28 irregular 2 46 146 71 1 0.409 faster 1 1.803997e+06 1.803999e+06 2.038
28 irregular 2 47 147 49 2 0.418 slower 1 1.804001e+06 1.804003e+06 2.559
28 irregular 2 48 148 50 2 0.471 faster 0 1.804004e+06 1.804008e+06 3.180
28 irregular 2 49 149 49 1.500000e+00 0.564 faster 0 1.804009e+06 1.804011e+06 2.340
28 irregular 2 50 150 48 2 0.341 slower 1 1.804012e+06 1.804015e+06 3.211
28 irregular 2 51 151 48 3 0.514 slower 1 1.804017e+06 1.804021e+06 3.884
28 irregular 2 52 152 49 1 0.237 slower 1 1.804022e+06 1.804023e+06 1.641
28 irregular 2 53 153 49 1 0.437 slower 1 1.804025e+06 1.804026e+06 1.742
28 irregular 2 54 154 70 1.500000e+00 0.582 faster 1 1.804028e+06 1.804030e+06 2.427
28 irregular 2 55 155 50 2.500000e+00 0.336 slower 1 1.804031e+06 1.804035e+06 3.743
28 irregular 2 56 156 69 3 0.515 slower 0 1.804036e+06 1.804040e+06 4.155
28 irregular 2 57 157 70 1 0.337 slower 0 1.804041e+06 1.804043e+06 1.594
28 irregular 2 58 158 49 1.500000e+00 0.453 faster 0 1.804044e+06 1.804046e+06 2.221
28 irregular 2 59 159 48 2 0.535 slower 1 1.804048e+06 1.804051e+06 2.839
28 irregular 2 60 160 72 3 0.432 faster 1 1.804052e+06 1.804056e+06 3.628
28 irregular 2 61 161 49 3 0.594 slower 1 1.804057e+06 1.804061e+06 3.836
28 irregular 2 62 162 71 2.500000e+00 0.142 faster 1 1.804061e+06 1.804065e+06 3.183
28 irregular 2 63 163 70 2 0.101 slower 0 1.804066e+06 1.804068e+06 2.778
28 irregular 2 64 164 71 1.500000e+00 0.540 faster 1 1.804070e+06 1.804072e+06 2.484
28 irregular 2 65 165 71 2 0.473 faster 1 1.804073e+06 1.804076e+06 3.071
28 irregular 2 66 166 70 2 0.233 slower 0 1.804077e+06 1.804080e+06 3.320
28 irregular 2 67 167 49 1.500000e+00 0.192 slower 1 1.804081e+06 1.804084e+06 2.385
28 irregular 2 68 168 49 2.500000e+00 0.564 faster 0 1.804086e+06 1.804089e+06 3.213
28 irregular 2 69 169 48 2.500000e+00 0.130 slower 1 1.804090e+06 1.804093e+06 3.161
28 irregular 2 70 170 49 1.500000e+00 0.455 faster 0 1.804095e+06 1.804097e+06 2.391
28 irregular 2 71 171 72 2 0.441 faster 1 1.804098e+06 1.804101e+06 2.580
28 irregular 2 72 172 48 1 0.334 slower 1 1.804102e+06 1.804104e+06 1.763
28 irregular 2 73 173 71 1.500000e+00 0.175 slower 0 1.804105e+06 1.804107e+06 2.448
28 irregular 2 74 174 72 1 0.355 slower 0 1.804108e+06 1.804110e+06 1.735
28 irregular 2 75 175 73 1 0.373 faster 1 1.804112e+06 1.804113e+06 1.674
28 irregular 2 76 176 47 2 0.361 slower 1 1.804115e+06 1.804117e+06 2.675
28 irregular 2 77 177 72 2 0.371 faster 1 1.804119e+06 1.804121e+06 2.607
28 irregular 2 78 178 72 2.500000e+00 0.518 faster 1 1.804122e+06 1.804125e+06 3.118
28 irregular 2 79 179 71 1 0.404 slower 0 1.804127e+06 1.804128e+06 1.666
28 irregular 2 80 180 48 2.500000e+00 0.167 slower 1 1.804130e+06 1.804133e+06 3.023
28 irregular 2 81 181 72 1 0.207 faster 1 1.804134e+06 1.804136e+06 2.201
28 irregular 2 82 182 71 3 0.515 faster 1 1.804137e+06 1.804141e+06 3.678
28 irregular 2 83 183 49 1.500000e+00 0.572 none 2 1.804142e+06 1.804147e+06 4.500
28 irregular 2 84 184 71 3 0.330 slower 0 1.804148e+06 1.804152e+06 4.250
28 irregular 2 85 185 48 3 0.265 slower 1 1.804153e+06 1.804157e+06 3.543
28 irregular 2 86 186 49 2.500000e+00 0.150 slower 1 1.804158e+06 1.804161e+06 3.419
28 irregular 2 87 187 71 2 0.285 faster 1 1.804162e+06 1.804165e+06 2.837
28 irregular 2 88 188 70 1.500000e+00 0.145 faster 1 1.804166e+06 1.804168e+06 2.139
28 irregular 2 89 189 70 3 0.469 faster 1 1.804169e+06 1.804173e+06 3.964
28 irregular 2 90 190 51 2 0.395 faster 0 1.804175e+06 1.804178e+06 2.900
28 irregular 2 91 191 70 3 0.253 faster 1 1.804180e+06 1.804183e+06 3.823
28 irregular 2 92 192 50 1 0.252 faster 0 1.804184e+06 1.804186e+06 2.012
28 irregular 2 93 193 49 3 0.151 slower 1 1.804188e+06 1.804192e+06 3.676
28 irregular 2 94 194 50 1 0.279 slower 1 1.804193e+06 1.804195e+06 1.866
28 irregular 2 95 195 70 2.500000e+00 0.349 faster 1 1.804196e+06 1.804199e+06 3.110
28 irregular 2 96 196 69 2.500000e+00 0.334 faster 1 1.804200e+06 1.804204e+06 3.589
28 irregular 2 97 197 69 1.500000e+00 0.459 faster 1 1.804205e+06 1.804207e+06 2.212
28 irregular 2 98 198 68 1 0.524 faster 1 1.804208e+06 1.804211e+06 2.206
28 irregular 2 99 199 68 3 0.565 slower 0 1.804212e+06 1.804216e+06 3.958
28 irregular 2 100 200 51 1 0.517 faster 0 1.804217e+06 1.804219e+06 1.696
28 regular 3 1 201 50 2.500000e+00 0.470 slower 1 1.804333e+06 1.804336e+06 3.302
28 regular 3 2 202 51 2.500000e+00 0.450 faster 0 1.804337e+06 1.804341e+06 3.405
28 regular 3 3 203 70 2.500000e+00 0.367 faster 1 1.804342e+06 1.804345e+06 3.120
28 regular 3 4 204 70 2.500000e+00 0.541 faster 1 1.804346e+06 1.804349e+06 3.119
28 regular 3 5 205 51 2.500000e+00 0.479 faster 0 1.804351e+06 1.804354e+06 3.565
28 regular 3 6 206 70 2.500000e+00 0.322 faster 1 1.804355e+06 1.804358e+06 3.105
28 regular 3 7 207 50 2.500000e+00 0.532 slower 1 1.804360e+06 1.804363e+06 3.165
28 regular 3 8 208 51 2.500000e+00 0.443 slower 1 1.804364e+06 1.804368e+06 3.679
28 regular 3 9 209 51 2.500000e+00 0.169 slower 1 1.804369e+06 1.804372e+06 3.653
28 regular 3 10 210 68 2.500000e+00 0.532 faster 1 1.804373e+06 1.804377e+06 3.034
28 regular 3 11 211 52 2.500000e+00 0.185 slower 1 1.804377e+06 1.804381e+06 3.458
28 regular 3 12 212 53 2.500000e+00 0.161 faster 0 1.804382e+06 1.804385e+06 3.121
28 regular 3 13 213 68 2.500000e+00 0.380 faster 1 1.804386e+06 1.804389e+06 3.179
28 regular 3 14 214 68 2.500000e+00 0.336 faster 1 1.804390e+06 1.804393e+06 3.051
28 regular 3 15 215 53 2.500000e+00 0.508 none 2 1.804395e+06 1.804400e+06 5.500
28 regular 3 16 216 67 2.500000e+00 0.314 faster 1 1.804401e+06 1.804404e+06 3.182
28 regular 3 17 217 67 2.500000e+00 0.119 faster 1 1.804405e+06 1.804408e+06 3.144
28 regular 3 18 218 66 2.500000e+00 0.382 slower 0 1.804410e+06 1.804413e+06 3.423
28 regular 3 19 219 67 2.500000e+00 0.545 faster 1 1.804414e+06 1.804418e+06 3.193
28 regular 3 20 220 53 2.500000e+00 0.176 slower 1 1.804418e+06 1.804422e+06 3.261
28 regular 3 21 221 66 2.500000e+00 0.598 faster 1 1.804423e+06 1.804426e+06 3.337
28 regular 3 22 222 66 2.500000e+00 0.221 faster 1 1.804428e+06 1.804431e+06 3.071
28 regular 3 23 223 55 2.500000e+00 0.214 faster 0 1.804432e+06 1.804435e+06 3.507
28 regular 3 24 224 66 2.500000e+00 0.449 faster 1 1.804436e+06 1.804440e+06 3.255
28 regular 3 25 225 66 2.500000e+00 0.354 faster 1 1.804441e+06 1.804444e+06 3.546
28 regular 3 26 226 65 2.500000e+00 0.443 faster 1 1.804446e+06 1.804449e+06 3.146
28 regular 3 27 227 55 2.500000e+00 0.113 slower 1 1.804450e+06 1.804453e+06 3.135
28 regular 3 28 228 64 2.500000e+00 0.408 faster 1 1.804454e+06 1.804457e+06 3.362
28 regular 3 29 229 56 2.500000e+00 0.344 slower 1 1.804458e+06 1.804462e+06 3.155
28 regular 3 30 230 63 2.500000e+00 0.470 faster 1 1.804463e+06 1.804467e+06 3.607
28 regular 3 31 231 57 2.500000e+00 0.138 slower 1 1.804468e+06 1.804471e+06 3.089
28 regular 3 32 232 58 2.500000e+00 0.244 slower 1 1.804472e+06 1.804475e+06 3.136
28 regular 3 33 233 58 2.500000e+00 0.577 slower 1 1.804476e+06 1.804479e+06 3.212
28 regular 3 34 234 61 2.500000e+00 0.297 slower 0 1.804480e+06 1.804484e+06 3.249
28 regular 3 35 235 58 2.500000e+00 0.124 slower 1 1.804485e+06 1.804488e+06 3.084
28 regular 3 36 236 58 2.500000e+00 0.530 slower 1 1.804489e+06 1.804492e+06 3.217
28 regular 3 37 237 59 2.500000e+00 0.188 slower 1 1.804493e+06 1.804496e+06 3.161
28 regular 3 38 238 59 2.500000e+00 0.285 slower 1 1.804497e+06 1.804500e+06 3.010
28 regular 3 39 239 61 2.500000e+00 0.274 slower 0 1.804501e+06 1.804504e+06 2.944
28 regular 3 40 240 62 2.500000e+00 0.525 slower 0 1.804505e+06 1.804508e+06 3.172
28 regular 3 41 241 57 2.500000e+00 0.527 slower 1 1.804510e+06 1.804515e+06 5.415
28 regular 3 42 242 57 2.500000e+00 0.497 faster 0 1.804517e+06 1.804520e+06 3.363
28 regular 3 43 243 56 2.500000e+00 0.102 none 2 1.804521e+06 1.804526e+06 5.499
28 regular 3 44 244 64 2.500000e+00 0.119 slower 0 1.804528e+06 1.804531e+06 3.170
28 regular 3 45 245 65 2.500000e+00 0.414 faster 1 1.804532e+06 1.804535e+06 3.102
28 regular 3 46 246 64 2.500000e+00 0.406 faster 1 1.804536e+06 1.804540e+06 3.839
28 regular 3 47 247 56 2.500000e+00 0.308 slower 1 1.804541e+06 1.804545e+06 3.454
28 regular 3 48 248 63 2.500000e+00 0.111 slower 0 1.804545e+06 1.804549e+06 3.331
28 regular 3 49 249 64 2.500000e+00 0.368 faster 1 1.804550e+06 1.804553e+06 3.203
28 regular 3 50 250 64 2.500000e+00 0.148 slower 0 1.804555e+06 1.804558e+06 3.359
28 regular 3 51 251 55 2.500000e+00 0.471 slower 1 1.804560e+06 1.804563e+06 3.660
28 regular 3 52 252 56 2.500000e+00 0.550 faster 0 1.804565e+06 1.804568e+06 3.112
28 regular 3 53 253 65 2.500000e+00 0.447 faster 1 1.804569e+06 1.804573e+06 3.259
28 regular 3 54 254 55 2.500000e+00 0.230 slower 1 1.804574e+06 1.804577e+06 3.212
28 regular 3 55 255 64 2.500000e+00 0.369 slower 0 1.804578e+06 1.804581e+06 3.423
28 regular 3 56 256 55 2.500000e+00 0.319 slower 1 1.804582e+06 1.804586e+06 3.471
28 regular 3 57 257 55 2.500000e+00 0.140 slower 1 1.804587e+06 1.804590e+06 3.281
28 regular 3 58 258 64 2.500000e+00 0.328 faster 1 1.804591e+06 1.804594e+06 3.088
28 regular 3 59 259 64 2.500000e+00 0.460 faster 1 1.804595e+06 1.804598e+06 3.372
28 regular 3 60 260 57 2.500000e+00 0.285 faster 0 1.804600e+06 1.804603e+06 3.310
28 regular 3 61 261 56 2.500000e+00 0.398 faster 0 1.804604e+06 1.804607e+06 3.249
28 regular 3 62 262 65 2.500000e+00 0.437 faster 1 1.804609e+06 1.804612e+06 3.148
28 regular 3 63 263 65 2.500000e+00 0.460 faster 1 1.804613e+06 1.804616e+06 3.099
28 regular 3 64 264 64 2.500000e+00 0.306 faster 1 1.804618e+06 1.804621e+06 3.443
28 regular 3 65 265 56 2.500000e+00 0.531 slower 1 1.804622e+06 1.804626e+06 3.145
28 regular 3 66 266 63 2.500000e+00 0.580 slower 0 1.804627e+06 1.804630e+06 3.309
28 regular 3 67 267 56 2.500000e+00 0.278 slower 1 1.804631e+06 1.804635e+06 3.090
28 regular 3 68 268 56 2.500000e+00 0.185 faster 0 1.804636e+06 1.804639e+06 3.072
28 regular 3 69 269 65 2.500000e+00 0.188 none 2 1.804639e+06 1.804645e+06 5.500
28 regular 3 70 270 65 2.500000e+00 0.514 faster 1 1.804647e+06 1.804650e+06 2.910
28 regular 3 71 271 56 2.500000e+00 0.552 slower 1 1.804651e+06 1.804654e+06 3.162
28 regular 3 72 272 64 2.500000e+00 0.485 faster 1 1.804655e+06 1.804658e+06 3.073
28 regular 3 73 273 57 2.500000e+00 0.367 slower 1 1.804659e+06 1.804664e+06 4.621
28 regular 3 74 274 63 2.500000e+00 0.588 faster 1 1.804665e+06 1.804669e+06 3.331
28 regular 3 75 275 62 2.500000e+00 0.379 faster 1 1.804670e+06 1.804673e+06 3.286
28 regular 3 76 276 58 2.500000e+00 0.126 slower 1 1.804674e+06 1.804677e+06 3.191
28 regular 3 77 277 61 2.500000e+00 0.369 slower 0 1.804678e+06 1.804684e+06 5.368
28 regular 3 78 278 58 2.500000e+00 0.271 faster 0 1.804685e+06 1.804688e+06 3.807
28 regular 3 79 279 57 2.500000e+00 0.387 slower 1 1.804690e+06 1.804694e+06 4.703
28 regular 3 80 280 57 2.500000e+00 0.337 slower 1 1.804696e+06 1.804699e+06 3.359
28 regular 3 81 281 62 2.500000e+00 0.580 slower 0 1.804700e+06 1.804704e+06 3.589
28 regular 3 82 282 63 2.500000e+00 0.429 faster 1 1.804705e+06 1.804709e+06 3.462
28 regular 3 83 283 57 2.500000e+00 0.560 slower 1 1.804710e+06 1.804713e+06 3.248
28 regular 3 84 284 58 2.500000e+00 0.529 slower 1 1.804715e+06 1.804718e+06 3.397
28 regular 3 85 285 62 2.500000e+00 0.198 slower 0 1.804719e+06 1.804722e+06 3.192
28 regular 3 86 286 57 2.500000e+00 0.484 slower 1 1.804723e+06 1.804726e+06 3.117
28 regular 3 87 287 58 2.500000e+00 0.464 slower 1 1.804728e+06 1.804731e+06 3.214
28 regular 3 88 288 58 2.500000e+00 0.186 slower 1 1.804732e+06 1.804735e+06 3.212
28 regular 3 89 289 59 2.500000e+00 0.271 slower 1 1.804736e+06 1.804739e+06 3.195
28 regular 3 90 290 61 2.500000e+00 0.440 slower 0 1.804740e+06 1.804743e+06 3.142
28 regular 3 91 291 62 2.500000e+00 0.502 slower 0 1.804745e+06 1.804748e+06 3.658
28 regular 3 92 292 57 2.500000e+00 0.109 slower 1 1.804749e+06 1.804752e+06 3.085
28 regular 3 93 293 62 2.500000e+00 0.392 slower 0 1.804753e+06 1.804757e+06 3.113
28 regular 3 94 294 57 2.500000e+00 0.388 faster 0 1.804758e+06 1.804761e+06 3.126
