subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
17 irregular 1 1 1 69 3 0.239 faster 1 3.204753e+06 3.204756e+06 3.618
17 irregular 1 2 2 69 1.500000e+00 0.224 faster 1 3.204757e+06 3.204759e+06 1.985
17 irregular 1 3 3 67 2.500000e+00 0.252 faster 1 3.204761e+06 3.204764e+06 3.295
17 irregular 1 4 4 53 3 0.415 faster 0 3.204765e+06 3.204769e+06 3.707
17 irregular 1 5 5 69 1.500000e+00 0.199 faster 1 3.204770e+06 3.204772e+06 2.022
17 irregular 1 6 6 67 1.500000e+00 0.589 faster 1 3.204773e+06 3.204775e+06 1.882
17 irregular 1 7 7 67 2 0.186 faster 1 3.204776e+06 3.204779e+06 2.417
17 irregular 1 8 8 55 2.500000e+00 0.107 faster 0 3.204779e+06 3.204782e+06 2.943
17 irregular 1 9 9 67 1 0.496 faster 1 3.204784e+06 3.204786e+06 1.751
17 irregular 1 10 10 53 2.500000e+00 0.246 faster 0 3.204787e+06 3.204791e+06 3.500
17 irregular 1 11 11 69 3 0.567 faster 1 3.204792e+06 3.204796e+06 3.707
17 irregular 1 12 12 67 2 0.348 faster 1 3.204797e+06 3.204800e+06 2.470
17 irregular 1 13 13 67 1 0.387 faster 1 3.204801e+06 3.204803e+06 1.659
17 irregular 1 14 14 54 3 0.253 faster 0 3.204803e+06 3.204807e+06 3.585
17 irregular 1 15 15 53 2.500000e+00 0.591 faster 0 3.204809e+06 3.204812e+06 3.056
17 irregular 1 16 16 52 2 0.518 faster 0 3.204813e+06 3.204816e+06 2.488
17 irregular 1 17 17 51 1 0.345 faster 0 3.204817e+06 3.204818e+06 1.541
17 irregular 1 18 18 70 2.500000e+00 0.326 faster 1 3.204819e+06 3.204822e+06 3.032
17 irregular 1 19 19 50 1.500000e+00 0.105 faster 0 3.204824e+06 3.204826e+06 2.057
17 irregular 1 20 20 49 2.500000e+00 0.555 slower 1 3.204827e+06 3.204830e+06 3.305
17 irregular 1 21 21 50 2 0.420 faster 0 3.204832e+06 3.204834e+06 2.696
17 irregular 1 22 22 71 1.500000e+00 0.415 faster 1 3.204836e+06 3.204838e+06 2.050
17 irregular 1 23 23 71 1 0.208 faster 1 3.204839e+06 3.204841e+06 1.655
17 irregular 1 24 24 50 1 0.195 slower 1 3.204841e+06 3.204843e+06 1.769
17 irregular 1 25 25 70 2.500000e+00 0.401 faster 1 3.204844e+06 3.204847e+06 2.999
17 irregular 1 26 26 51 3 0.407 slower 1 3.204849e+06 3.204853e+06 4.535
17 irregular 1 27 27 69 3 0.397 faster 1 3.204855e+06 3.204858e+06 3.514
17 irregular 1 28 28 52 1 0.364 faster 0 3.204860e+06 3.204862e+06 2.635
17 irregular 1 29 29 51 1.500000e+00 0.572 faster 0 3.204864e+06 3.204866e+06 2.339
17 irregular 1 30 30 70 3 0.126 faster 1 3.204867e+06 3.204871e+06 3.523
17 irregular 1 31 31 70 2.500000e+00 0.326 faster 1 3.204872e+06 3.204875e+06 2.971
17 irregular 1 32 32 69 1 0.452 faster 1 3.204876e+06 3.204878e+06 1.686
17 irregular 1 33 33 51 1.500000e+00 0.219 slower 1 3.204879e+06 3.204881e+06 2.210
17 irregular 1 34 34 68 1 0.424 faster 1 3.204883e+06 3.204884e+06 1.743
17 irregular 1 35 35 52 1.500000e+00 0.452 faster 0 3.204886e+06 3.204888e+06 2.314
17 irregular 1 36 36 69 2.500000e+00 0.579 faster 1 3.204890e+06 3.204893e+06 3.122
17 irregular 1 37 37 68 1.500000e+00 0.278 faster 1 3.204895e+06 3.204897e+06 2.187
17 irregular 1 38 38 68 2 0.262 faster 1 3.204898e+06 3.204900e+06 2.545
17 irregular 1 39 39 53 2 0.185 slower 1 3.204901e+06 3.204905e+06 3.609
17 irregular 1 40 40 67 3 0.129 faster 1 3.204905e+06 3.204909e+06 3.634
17 irregular 1 41 41 54 2 0.582 faster 0 3.204911e+06 3.204913e+06 2.575
17 irregular 1 42 42 67 2 0.372 faster 1 3.204915e+06 3.204918e+06 2.451
17 irregular 1 43 43 53 1 0.350 faster 0 3.204920e+06 3.204922e+06 1.887
17 irregular 1 44 44 68 3 0.176 faster 1 3.204923e+06 3.204927e+06 3.595
17 irregular 1 45 45 53 1.500000e+00 0.341 faster 0 3.204928e+06 3.204930e+06 2.082
17 irregular 1 46 46 52 1 0.240 faster 0 3.204932e+06 3.204933e+06 1.592
17 irregular 1 47 47 69 3 0.323 faster 1 3.204935e+06 3.204939e+06 4.346
17 irregular 1 48 48 69 2.500000e+00 0.387 faster 1 3.204940e+06 3.204943e+06 3.001
17 irregular 1 49 49 52 2 0.597 faster 0 3.204945e+06 3.204948e+06 2.672
17 irregular 1 50 50 51 2.500000e+00 0.268 faster 0 3.204949e+06 3.204952e+06 3.194
17 irregular 1 51 51 70 1 0.418 faster 1 3.204954e+06 3.204955e+06 1.806
17 irregular 1 52 52 70 3 0.255 faster 1 3.204957e+06 3.204960e+06 3.613
17 irregular 1 53 53 69 2 0.189 faster 1 3.204962e+06 3.204964e+06 2.702
17 irregular 1 54 54 69 3 0.444 faster 1 3.204966e+06 3.204970e+06 3.536
17 irregular 1 55 55 52 3 0.582 faster 0 3.204971e+06 3.204975e+06 3.576
17 irregular 1 56 56 69 1.500000e+00 0.268 faster 1 3.204976e+06 3.204978e+06 2.279
17 irregular 1 57 57 69 3 0.272 faster 1 3.204980e+06 3.204983e+06 3.682
17 irregular 1 58 58 52 3 0.484 slower 1 3.204986e+06 3.204991e+06 5.360
