subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
14 regular 1 1 1 53 1.500000e+00 0.556 faster 0 4.067083e+06 4.067086e+06 3.592
14 regular 1 2 2 69 1.500000e+00 0.133 faster 1 4.067087e+06 4.067089e+06 2.076
14 regular 1 3 3 51 1.500000e+00 0.199 faster 0 4.067090e+06 4.067092e+06 2.273
14 regular 1 4 4 49 1.500000e+00 0.187 faster 0 4.067093e+06 4.067095e+06 2.135
14 regular 1 5 5 47 1.500000e+00 0.585 slower 1 4.067097e+06 4.067099e+06 2.828
14 regular 1 6 6 71 1.500000e+00 0.129 faster 1 4.067101e+06 4.067103e+06 2.055
14 regular 1 7 7 49 1.500000e+00 0.466 faster 0 4.067104e+06 4.067107e+06 2.597
14 regular 1 8 8 73 1.500000e+00 0.529 faster 1 4.067108e+06 4.067110e+06 2.001
14 regular 1 9 9 49 1.500000e+00 0.458 slower 1 4.067111e+06 4.067113e+06 2.092
14 regular 1 10 10 71 1.500000e+00 0.190 faster 1 4.067114e+06 4.067116e+06 2.131
14 regular 1 11 11 70 1.500000e+00 0.314 faster 1 4.067117e+06 4.067119e+06 2.069
14 regular 1 12 12 50 1.500000e+00 0.299 faster 0 4.067120e+06 4.067122e+06 2.143
14 regular 1 13 13 49 1.500000e+00 0.494 slower 1 4.067123e+06 4.067125e+06 2.290
14 regular 1 14 14 50 1.500000e+00 0.600 faster 0 4.067127e+06 4.067129e+06 2.353
14 regular 1 15 15 49 1.500000e+00 0.221 faster 0 4.067130e+06 4.067132e+06 2.628
14 regular 1 16 16 72 1.500000e+00 0.489 faster 1 4.067134e+06 4.067136e+06 2.101
14 regular 1 17 17 72 1.500000e+00 0.342 faster 1 4.067137e+06 4.067139e+06 2.164
14 regular 1 18 18 71 1.500000e+00 0.416 faster 1 4.067141e+06 4.067143e+06 2.074
14 regular 1 19 19 49 1.500000e+00 0.566 slower 1 4.067144e+06 4.067147e+06 2.356
14 regular 1 20 20 50 1.500000e+00 0.595 faster 0 4.067148e+06 4.067150e+06 2.460
14 regular 1 21 21 71 1.500000e+00 0.481 faster 1 4.067151e+06 4.067154e+06 2.169
14 regular 1 22 22 71 1.500000e+00 0.219 faster 1 4.067154e+06 4.067157e+06 2.190
14 regular 1 23 23 70 1.500000e+00 0.481 faster 1 4.067158e+06 4.067160e+06 2.614
14 regular 1 24 24 50 1.500000e+00 0.368 slower 1 4.067161e+06 4.067164e+06 2.235
14 regular 1 25 25 69 1.500000e+00 0.137 faster 1 4.067164e+06 4.067167e+06 2.168
14 regular 1 26 26 69 1.500000e+00 0.121 faster 1 4.067168e+06 4.067170e+06 1.996
14 regular 1 27 27 52 1.500000e+00 0.528 faster 0 4.067171e+06 4.067173e+06 2.034
14 regular 1 28 28 69 1.500000e+00 0.310 faster 1 4.067174e+06 4.067176e+06 2.061
