subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
26 regular 1 1 1 82 2.500000e+00 0.133 faster 1 1.478581e+06 1.478584e+06 3.001
26 regular 1 2 2 38 2.500000e+00 0.213 faster 0 1.478586e+06 1.478590e+06 3.763
26 regular 1 3 3 84 2.500000e+00 0.272 faster 1 1.478592e+06 1.478595e+06 3.342
26 regular 1 4 4 38 2.500000e+00 0.115 slower 1 1.478597e+06 1.478601e+06 3.359
26 regular 1 5 5 82 2.500000e+00 0.163 faster 1 1.478602e+06 1.478605e+06 2.879
26 regular 1 6 6 40 2.500000e+00 0.278 faster 0 1.478606e+06 1.478610e+06 3.528
26 regular 1 7 7 82 2.500000e+00 0.423 faster 1 1.478611e+06 1.478615e+06 3.186
26 regular 1 8 8 38 2.500000e+00 0.358 slower 1 1.478617e+06 1.478620e+06 3.374
26 regular 1 9 9 40 2.500000e+00 0.476 faster 0 1.478622e+06 1.478625e+06 3.447
26 regular 1 10 10 82 2.500000e+00 0.492 faster 1 1.478627e+06 1.478630e+06 2.963
26 regular 1 11 11 38 2.500000e+00 0.187 faster 0 1.478633e+06 1.478637e+06 3.178
26 regular 1 12 12 83 2.500000e+00 0.582 faster 1 1.478638e+06 1.478641e+06 3.186
26 regular 1 13 13 38 2.500000e+00 0.180 faster 0 1.478643e+06 1.478646e+06 2.981
26 regular 1 14 14 37 2.500000e+00 0.297 faster 0 1.478647e+06 1.478650e+06 2.977
26 regular 1 15 15 36 2.500000e+00 0.218 faster 0 1.478653e+06 1.478655e+06 2.859
26 regular 1 16 16 35 2.500000e+00 0.455 faster 0 1.478657e+06 1.478660e+06 2.877
26 regular 1 17 17 34 2.500000e+00 0.424 faster 0 1.478663e+06 1.478666e+06 3.061
26 regular 1 18 18 33 2.500000e+00 0.372 faster 0 1.478667e+06 1.478670e+06 2.941
26 regular 1 19 19 32 2.500000e+00 0.235 slower 1 1.478672e+06 1.478675e+06 3.561
26 regular 1 20 20 32 2.500000e+00 0.388 faster 0 1.478677e+06 1.478681e+06 3.369
26 regular 1 21 21 89 2.500000e+00 0.405 faster 1 1.478682e+06 1.478685e+06 2.999
26 regular 1 22 22 32 2.500000e+00 0.150 faster 0 1.478688e+06 1.478692e+06 3.217
26 regular 1 23 23 89 2.500000e+00 0.243 faster 1 1.478694e+06 1.478697e+06 2.822
26 regular 1 24 24 31 2.500000e+00 0.544 faster 0 1.478698e+06 1.478701e+06 2.853
26 regular 1 25 25 30 2.500000e+00 0.236 faster 0 1.478703e+06 1.478706e+06 3.128
26 regular 1 26 26 90 2.500000e+00 0.538 faster 1 1.478708e+06 1.478711e+06 2.844
26 regular 1 27 27 31 2.500000e+00 0.477 faster 0 1.478713e+06 1.478716e+06 2.820
26 regular 1 28 28 90 2.500000e+00 0.456 faster 1 1.478717e+06 1.478720e+06 2.806
26 regular 1 29 29 30 2.500000e+00 0.161 faster 0 1.478723e+06 1.478725e+06 2.840
26 regular 1 30 30 90 2.500000e+00 0.599 faster 1 1.478727e+06 1.478730e+06 3.082
26 regular 1 31 31 89 2.500000e+00 0.474 faster 1 1.478733e+06 1.478736e+06 2.995
26 regular 1 32 32 31 2.500000e+00 0.237 faster 0 1.478738e+06 1.478741e+06 2.905
26 regular 1 33 33 90 2.500000e+00 0.486 faster 1 1.478742e+06 1.478746e+06 3.219
26 regular 1 34 34 31 2.500000e+00 0.114 slower 1 1.478747e+06 1.478750e+06 3.137
26 regular 1 35 35 31 2.500000e+00 0.335 slower 1 1.478752e+06 1.478756e+06 3.449
26 regular 1 36 36 88 2.500000e+00 0.552 faster 1 1.478758e+06 1.478761e+06 3.074
26 regular 1 37 37 88 2.500000e+00 0.336 faster 1 1.478764e+06 1.478767e+06 3.001
26 regular 1 38 38 87 2.500000e+00 0.403 faster 1 1.478770e+06 1.478773e+06 3.065
26 regular 1 39 39 33 2.500000e+00 0.258 slower 1 1.478777e+06 1.478780e+06 3.208
26 regular 1 40 40 86 2.500000e+00 0.250 faster 1 1.478783e+06 1.478786e+06 3.042
26 regular 1 41 41 34 2.500000e+00 0.276 slower 1 1.478789e+06 1.478792e+06 3.067
26 regular 1 42 42 35 2.500000e+00 0.382 slower 1 1.478794e+06 1.478798e+06 3.379
26 regular 1 43 43 85 2.500000e+00 0.108 faster 1 1.478800e+06 1.478803e+06 2.888
26 regular 1 44 44 84 2.500000e+00 0.436 faster 1 1.478806e+06 1.478809e+06 2.877
26 regular 1 45 45 36 2.500000e+00 0.572 faster 0 1.478811e+06 1.478814e+06 2.981
26 regular 1 46 46 85 2.500000e+00 0.486 faster 1 1.478818e+06 1.478821e+06 2.858
26 regular 1 47 47 36 2.500000e+00 0.412 faster 0 1.478823e+06 1.478826e+06 3.030
26 regular 1 48 48 85 2.500000e+00 0.419 faster 1 1.478828e+06 1.478831e+06 3.092
26 regular 1 49 49 85 2.500000e+00 0.139 faster 1 1.478833e+06 1.478836e+06 2.994
26 regular 1 50 50 36 2.500000e+00 0.409 slower 1 1.478840e+06 1.478843e+06 3.230
26 regular 1 51 51 36 2.500000e+00 0.584 slower 1 1.478845e+06 1.478848e+06 3.047
26 regular 1 52 52 83 2.500000e+00 0.366 faster 1 1.478850e+06 1.478853e+06 3.012
26 regular 1 53 53 83 2.500000e+00 0.381 faster 1 1.478856e+06 1.478859e+06 3.168
26 regular 1 54 54 82 2.500000e+00 0.350 faster 1 1.478860e+06 1.478864e+06 3.082
26 regular 1 55 55 82 2.500000e+00 0.562 faster 1 1.478866e+06 1.478869e+06 3.120
26 regular 1 56 56 81 2.500000e+00 0.512 faster 1 1.478871e+06 1.478873e+06 2.870
26 regular 1 57 57 81 2.500000e+00 0.404 faster 1 1.478875e+06 1.478878e+06 2.901
26 regular 1 58 58 80 2.500000e+00 0.139 faster 1 1.478879e+06 1.478882e+06 2.816
26 regular 1 59 59 40 2.500000e+00 0.244 faster 0 1.478884e+06 1.478887e+06 2.761
26 regular 1 60 60 81 2.500000e+00 0.540 faster 1 1.478890e+06 1.478894e+06 3.348
26 regular 1 61 61 40 2.500000e+00 0.284 slower 1 1.478896e+06 1.478899e+06 3.513
26 regular 1 62 62 40 2.500000e+00 0.159 slower 1 1.478900e+06 1.478905e+06 4.372
26 regular 1 63 63 79 2.500000e+00 0.184 faster 1 1.478908e+06 1.478912e+06 4.854
26 regular 1 64 64 79 2.500000e+00 0.180 faster 1 1.478914e+06 1.478917e+06 3.034
26 regular 1 65 65 42 2.500000e+00 0.301 faster 0 1.478918e+06 1.478921e+06 3.048
26 regular 1 66 66 79 2.500000e+00 0.394 faster 1 1.478923e+06 1.478926e+06 3.339
26 regular 1 67 67 41 2.500000e+00 0.475 faster 0 1.478927e+06 1.478931e+06 3.697
26 regular 1 68 68 80 2.500000e+00 0.424 slower 0 1.478933e+06 1.478936e+06 2.978
26 regular 1 69 69 39 2.500000e+00 0.403 slower 1 1.478938e+06 1.478941e+06 3.032
26 regular 1 70 70 40 2.500000e+00 0.432 slower 1 1.478944e+06 1.478947e+06 3.335
26 regular 1 71 71 80 2.500000e+00 0.409 faster 1 1.478949e+06 1.478952e+06 3.416
26 regular 1 72 72 41 2.500000e+00 0.175 faster 0 1.478955e+06 1.478958e+06 2.760
26 regular 1 73 73 80 2.500000e+00 0.280 faster 1 1.478960e+06 1.478963e+06 2.800
26 regular 1 74 74 80 2.500000e+00 0.169 slower 0 1.478965e+06 1.478968e+06 2.761
26 regular 1 75 75 39 2.500000e+00 0.575 faster 0 1.478971e+06 1.478974e+06 2.997
26 regular 1 76 76 82 2.500000e+00 0.234 slower 0 1.478977e+06 1.478980e+06 3.104
26 regular 1 77 77 37 2.500000e+00 0.536 slower 1 1.478982e+06 1.478985e+06 3.125
26 regular 1 78 78 38 2.500000e+00 0.313 faster 0 1.478986e+06 1.478990e+06 3.935
26 regular 1 79 79 37 2.500000e+00 0.289 slower 1 1.478992e+06 1.478995e+06 3.297
26 regular 1 80 80 83 2.500000e+00 0.378 slower 0 1.478997e+06 1.479000e+06 2.978
26 regular 1 81 81 84 2.500000e+00 0.164 slower 0 1.479004e+06 1.479006e+06 2.900
26 regular 1 82 82 85 2.500000e+00 0.307 faster 1 1.479008e+06 1.479011e+06 2.964
26 regular 1 83 83 36 2.500000e+00 0.533 slower 1 1.479013e+06 1.479016e+06 2.943
26 regular 1 84 84 84 2.500000e+00 0.131 slower 0 1.479018e+06 1.479021e+06 3.280
26 regular 1 85 85 35 2.500000e+00 0.564 slower 1 1.479023e+06 1.479026e+06 3.002
26 regular 1 86 86 84 2.500000e+00 0.567 slower 0 1.479028e+06 1.479031e+06 2.860
26 regular 1 87 87 35 2.500000e+00 0.470 slower 1 1.479034e+06 1.479037e+06 2.945
26 regular 1 88 88 85 2.500000e+00 0.512 slower 0 1.479040e+06 1.479043e+06 3.029
26 regular 1 89 89 86 2.500000e+00 0.589 slower 0 1.479047e+06 1.479050e+06 2.898
26 regular 1 90 90 87 2.500000e+00 0.172 slower 0 1.479051e+06 1.479054e+06 2.804
26 regular 1 91 91 88 2.500000e+00 0.385 slower 0 1.479057e+06 1.479060e+06 2.862
26 regular 1 92 92 89 2.500000e+00 0.214 slower 0 1.479061e+06 1.479064e+06 2.875
