subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
1 irregular 1 1 1 54 2.500000e+00 0.439 slower 1 1.294061e+06 1.294064e+06 3.027
1 irregular 1 2 2 54 2.500000e+00 0.357 faster 0 1.294065e+06 1.294068e+06 3.487
1 irregular 1 3 3 68 3 0.149 slower 0 1.294069e+06 1.294073e+06 3.913
1 irregular 1 4 4 50 3 0.212 slower 1 1.294074e+06 1.294078e+06 3.580
1 irregular 1 5 5 68 3 0.179 faster 1 1.294079e+06 1.294082e+06 3.633
1 irregular 1 6 6 52 2.500000e+00 0.524 slower 1 1.294084e+06 1.294087e+06 3.115
1 irregular 1 7 7 66 1.500000e+00 0.167 faster 1 1.294091e+06 1.294094e+06 2.424
1 irregular 1 8 8 54 1 0.325 slower 1 1.294095e+06 1.294096e+06 1.695
1 irregular 1 9 9 56 2 0.467 slower 1 1.294100e+06 1.294103e+06 2.904
1 irregular 1 10 10 56 1 0.319 faster 0 1.294107e+06 1.294109e+06 1.872
1 irregular 1 11 11 66 1 0.160 slower 0 1.294111e+06 1.294113e+06 2.334
1 irregular 1 12 12 68 2 0.257 faster 1 1.294115e+06 1.294118e+06 2.537
1 irregular 1 13 13 66 2.500000e+00 0.533 slower 0 1.294127e+06 1.294130e+06 3.090
1 irregular 1 14 14 67 2.500000e+00 0.274 faster 1 1.294132e+06 1.294135e+06 3.074
1 irregular 1 15 15 53 2 0.427 slower 1 1.294138e+06 1.294140e+06 2.540
1 irregular 1 16 16 66 1.500000e+00 0.387 faster 1 1.294143e+06 1.294145e+06 2.067
1 irregular 1 17 17 66 1 0.537 faster 1 1.294146e+06 1.294148e+06 1.588
1 irregular 1 18 18 55 1 0.379 slower 1 1.294152e+06 1.294154e+06 1.753
1 irregular 1 19 19 55 2 0.305 faster 0 1.294155e+06 1.294158e+06 2.522
1 irregular 1 20 20 54 1 0.536 faster 0 1.294166e+06 1.294168e+06 1.877
1 irregular 1 21 21 53 1 0.361 slower 1 1.294174e+06 1.294175e+06 1.649
1 irregular 1 22 22 54 3 0.448 slower 1 1.294184e+06 1.294188e+06 3.583
1 irregular 1 23 23 54 2 0.293 slower 1 1.294189e+06 1.294191e+06 2.890
1 irregular 1 24 24 65 2 0.356 slower 0 1.294197e+06 1.294200e+06 2.573
1 irregular 1 25 25 66 2 0.306 faster 1 1.294201e+06 1.294204e+06 2.970
1 irregular 1 26 26 66 2 0.471 slower 0 1.294207e+06 1.294210e+06 2.731
1 irregular 1 27 27 53 2 0.323 slower 1 1.294211e+06 1.294213e+06 2.736
1 irregular 1 28 28 66 1.500000e+00 0.506 slower 0 1.294222e+06 1.294224e+06 2.171
1 irregular 1 29 29 53 1.500000e+00 0.346 faster 0 1.294230e+06 1.294233e+06 3.061
1 irregular 1 30 30 68 3 0.551 slower 0 1.294235e+06 1.294238e+06 3.713
1 irregular 1 31 31 69 3 0.525 faster 1 1.294240e+06 1.294243e+06 3.549
1 irregular 1 32 32 51 1 0.111 slower 1 1.294244e+06 1.294246e+06 1.710
1 irregular 1 33 33 52 1.500000e+00 0.282 slower 1 1.294251e+06 1.294253e+06 2.075
1 irregular 1 34 34 52 3 0.511 slower 1 1.294260e+06 1.294264e+06 3.479
1 irregular 1 35 35 53 2 0.246 slower 1 1.294273e+06 1.294275e+06 2.626
1 irregular 1 36 36 67 2.500000e+00 0.294 faster 1 1.294276e+06 1.294280e+06 3.078
1 irregular 1 37 37 54 2.500000e+00 0.233 slower 1 1.294280e+06 1.294283e+06 3.016
1 irregular 1 38 38 66 2.500000e+00 0.435 faster 1 1.294285e+06 1.294288e+06 3.051
1 irregular 1 39 39 55 3 0.275 slower 1 1.294291e+06 1.294295e+06 3.603
1 irregular 1 40 40 65 1 0.344 slower 0 1.294297e+06 1.294299e+06 1.734
1 irregular 1 41 41 54 2.500000e+00 0.144 slower 1 1.294307e+06 1.294311e+06 3.180
1 irregular 1 42 42 65 3 0.497 faster 1 1.294312e+06 1.294316e+06 3.520
1 irregular 1 43 43 55 2 0.122 slower 1 1.294317e+06 1.294320e+06 2.999
1 irregular 1 44 44 64 2.500000e+00 0.276 slower 0 1.294323e+06 1.294326e+06 3.069
1 irregular 1 45 45 65 2.500000e+00 0.500 faster 1 1.294327e+06 1.294330e+06 3.139
1 irregular 1 46 46 65 2 0.565 slower 0 1.294333e+06 1.294336e+06 2.593
1 irregular 1 47 47 54 3 0.278 slower 1 1.294339e+06 1.294342e+06 3.647
1 irregular 1 48 48 65 1 0.417 slower 0 1.294344e+06 1.294345e+06 1.706
1 irregular 1 49 49 54 1.500000e+00 0.302 slower 1 1.294348e+06 1.294350e+06 2.067
1 irregular 1 50 50 54 3 0.125 slower 1 1.294352e+06 1.294356e+06 3.555
1 irregular 1 51 51 55 1.500000e+00 0.120 slower 1 1.294363e+06 1.294366e+06 2.358
1 irregular 1 52 52 55 2.500000e+00 0.273 slower 1 1.294367e+06 1.294370e+06 3.259
1 irregular 1 53 53 64 3 0.593 slower 0 1.294376e+06 1.294379e+06 3.572
1 irregular 1 54 54 65 1 0.246 faster 1 1.294380e+06 1.294382e+06 2.024
1 irregular 1 55 55 55 1.500000e+00 0.582 slower 1 1.294383e+06 1.294386e+06 2.314
1 irregular 1 56 56 56 1 0.231 faster 0 1.294387e+06 1.294389e+06 1.748
1 irregular 1 57 57 65 2 0.261 faster 1 1.294392e+06 1.294394e+06 2.848
1 irregular 1 58 58 55 2.500000e+00 0.132 slower 1 1.294398e+06 1.294402e+06 3.184
1 irregular 1 59 59 64 2.500000e+00 0.165 slower 0 1.294412e+06 1.294415e+06 3.137
1 irregular 1 60 60 55 2 0.101 faster 0 1.294416e+06 1.294419e+06 3.074
1 irregular 1 61 61 66 3 0.517 faster 1 1.294421e+06 1.294425e+06 3.770
1 irregular 1 62 62 66 1.500000e+00 0.122 faster 1 1.294427e+06 1.294429e+06 2.341
1 irregular 1 63 63 55 1 0.478 slower 1 1.294431e+06 1.294432e+06 1.814
1 irregular 1 64 64 55 1.500000e+00 0.377 slower 1 1.294434e+06 1.294436e+06 2.611
