subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
29 irregular 1 38 38 65 2 0.367 slower 0 1.815743e+06 1.815746e+06 3.271
29 irregular 1 39 39 66 3 0.315 faster 1 1.815747e+06 1.815751e+06 3.793
29 irregular 1 40 40 66 2.500000e+00 0.385 faster 1 1.815752e+06 1.815756e+06 4.155
29 irregular 1 41 41 55 3 0.395 slower 1 1.815757e+06 1.815762e+06 4.528
29 irregular 1 42 42 55 1 0.467 slower 1 1.815763e+06 1.815765e+06 2.264
29 irregular 1 43 43 64 1 0.308 faster 1 1.815766e+06 1.815769e+06 3.009
29 irregular 1 44 44 64 1 0.393 slower 0 1.815771e+06 1.815773e+06 2.826
29 irregular 1 45 45 65 3 0.366 slower 0 1.815774e+06 1.815779e+06 4.269
29 irregular 1 46 46 66 1.500000e+00 0.134 slower 0 1.815780e+06 1.815783e+06 2.734
29 irregular 1 47 47 67 1.500000e+00 0.278 slower 0 1.815784e+06 1.815786e+06 2.651
29 irregular 1 48 48 68 2.500000e+00 0.400 faster 1 1.815787e+06 1.815791e+06 3.388
29 irregular 1 49 49 53 2 0.302 slower 1 1.815792e+06 1.815794e+06 2.667
29 irregular 1 50 50 67 2.500000e+00 0.371 faster 1 1.815795e+06 1.815799e+06 3.239
29 irregular 1 51 51 54 2.500000e+00 0.485 slower 1 1.815800e+06 1.815803e+06 3.434
29 irregular 1 52 52 54 2 0.155 faster 0 1.815805e+06 1.815808e+06 2.873
29 irregular 1 53 53 53 1 0.227 none 2 1.815808e+06 1.815812e+06 3.999
29 irregular 1 54 54 53 1 0.454 slower 1 1.815814e+06 1.815816e+06 2.355
29 irregular 1 55 55 66 1 0.366 slower 0 1.815817e+06 1.815819e+06 2.256
29 irregular 1 56 56 53 1.500000e+00 0.132 slower 1 1.815820e+06 1.815823e+06 2.705
29 irregular 1 57 57 53 2.500000e+00 0.519 slower 1 1.815824e+06 1.815828e+06 3.567
29 irregular 1 58 58 54 1 0.574 slower 1 1.815829e+06 1.815832e+06 2.420
29 irregular 1 59 59 66 1.500000e+00 0.322 faster 1 1.815833e+06 1.815835e+06 2.413
29 irregular 1 60 60 55 2.500000e+00 0.285 slower 1 1.815836e+06 1.815839e+06 3.149
29 irregular 1 61 61 55 2.500000e+00 0.416 slower 1 1.815840e+06 1.815844e+06 3.421
29 irregular 1 62 62 56 1 0.145 slower 1 1.815845e+06 1.815847e+06 1.865
29 irregular 1 63 63 56 2 0.230 faster 0 1.815848e+06 1.815851e+06 2.942
29 irregular 1 64 64 65 3 0.390 slower 0 1.815853e+06 1.815857e+06 4.143
29 irregular 1 65 65 66 1 0.326 faster 1 1.815859e+06 1.815861e+06 2.217
29 irregular 1 66 66 55 2 0.185 slower 1 1.815862e+06 1.815864e+06 2.776
29 irregular 1 67 67 55 1.500000e+00 0.578 slower 1 1.815866e+06 1.815868e+06 2.271
29 irregular 1 68 68 64 2.500000e+00 0.284 faster 1 1.815869e+06 1.815873e+06 3.774
29 irregular 1 69 69 64 2 0.577 slower 0 1.815874e+06 1.815877e+06 3.000
29 irregular 1 70 70 65 1.500000e+00 0.560 slower 0 1.815878e+06 1.815881e+06 2.621
29 irregular 1 71 71 66 1 0.193 slower 0 1.815882e+06 1.815884e+06 2.264
29 irregular 1 72 72 67 1.500000e+00 0.460 faster 1 1.815885e+06 1.815888e+06 2.428
29 irregular 1 73 73 54 2 0.443 slower 1 1.815889e+06 1.815892e+06 3.630
29 irregular 1 74 74 66 3 0.250 faster 1 1.815893e+06 1.815897e+06 3.786
29 irregular 1 75 75 65 2.500000e+00 0.505 slower 0 1.815899e+06 1.815902e+06 3.476
29 irregular 1 76 76 54 2.500000e+00 0.267 slower 1 1.815903e+06 1.815907e+06 3.665
29 irregular 1 77 77 66 1.500000e+00 0.267 faster 1 1.815908e+06 1.815911e+06 2.495
29 irregular 1 78 78 55 1.500000e+00 0.432 slower 1 1.815912e+06 1.815914e+06 2.315
29 irregular 1 79 79 55 3 0.550 slower 1 1.815915e+06 1.815920e+06 4.103
29 irregular 1 80 80 56 1 0.350 slower 1 1.815921e+06 1.815923e+06 2.259
29 irregular 1 81 81 56 1 0.600 slower 1 1.815924e+06 1.815927e+06 2.483
29 irregular 1 82 82 63 2 0.455 faster 1 1.815928e+06 1.815931e+06 2.992
29 irregular 1 83 83 63 3 0.392 slower 0 1.815932e+06 1.815936e+06 4.383
29 irregular 1 84 84 64 3 0.254 faster 1 1.815937e+06 1.815941e+06 3.881
29 irregular 1 85 85 63 2.500000e+00 0.497 slower 0 1.815943e+06 1.815946e+06 3.971
29 irregular 1 86 86 64 1 0.536 none 2 1.815948e+06 1.815952e+06 4.000
29 irregular 1 87 87 64 1 0.257 faster 1 1.815953e+06 1.815955e+06 2.070
29 irregular 1 88 88 56 3 0.186 slower 1 1.815956e+06 1.815960e+06 4.033
29 irregular 1 89 89 57 3 0.415 slower 1 1.815961e+06 1.815965e+06 4.267
29 irregular 1 90 90 57 2.500000e+00 0.119 faster 0 1.815966e+06 1.815971e+06 4.153
29 irregular 1 91 91 64 3 0.383 slower 0 1.815972e+06 1.815976e+06 4.342
29 irregular 1 92 92 55 2.500000e+00 0.108 faster 0 1.815977e+06 1.815981e+06 3.843
29 irregular 1 93 93 54 3 0.229 slower 1 1.815982e+06 1.815986e+06 3.926
29 irregular 1 94 94 55 2 0.258 slower 1 1.815988e+06 1.815991e+06 3.228
29 irregular 1 95 95 65 2 0.374 faster 1 1.815992e+06 1.815995e+06 2.984
29 irregular 1 96 96 64 1 0.518 faster 1 1.815996e+06 1.815998e+06 2.314
29 irregular 1 97 97 56 1.500000e+00 0.522 slower 1 1.816000e+06 1.816002e+06 2.301
29 irregular 1 98 98 63 2 0.537 faster 1 1.816003e+06 1.816006e+06 3.112
29 irregular 1 99 99 57 2.500000e+00 0.562 slower 1 1.816007e+06 1.816011e+06 3.464
29 irregular 1 100 100 62 2 0.476 slower 0 1.816013e+06 1.816016e+06 3.288
29 regular 2 1 101 63 3 0.132 faster 1 1.816044e+06 1.816048e+06 4.178
29 regular 2 2 102 63 3 0.202 slower 0 1.816049e+06 1.816053e+06 3.898
29 regular 2 3 103 56 3 0.303 faster 0 1.816054e+06 1.816058e+06 3.953
29 regular 2 4 104 55 3 0.253 slower 1 1.816059e+06 1.816063e+06 4.366
29 regular 2 5 105 64 3 0.208 faster 1 1.816065e+06 1.816069e+06 4.108
29 regular 2 6 106 56 3 0.500 faster 0 1.816070e+06 1.816075e+06 4.404
29 regular 2 7 107 65 3 0.204 faster 1 1.816076e+06 1.816080e+06 4.312
29 regular 2 8 108 64 3 0.198 faster 1 1.816081e+06 1.816086e+06 4.231
29 regular 2 9 109 64 3 0.154 faster 1 1.816086e+06 1.816091e+06 4.792
29 regular 2 10 110 57 3 0.486 faster 0 1.816092e+06 1.816096e+06 4.039
29 regular 2 11 111 64 3 0.320 faster 1 1.816098e+06 1.816102e+06 4.049
29 regular 2 12 112 56 3 0.579 faster 0 1.816103e+06 1.816108e+06 4.583
29 regular 2 13 113 65 3 0.134 faster 1 1.816108e+06 1.816113e+06 4.044
29 regular 2 14 114 64 3 0.405 slower 0 1.816114e+06 1.816118e+06 3.996
29 regular 2 15 115 65 3 0.111 faster 1 1.816119e+06 1.816124e+06 4.792
29 regular 2 16 116 65 3 0.358 slower 0 1.816125e+06 1.816129e+06 4.388
29 regular 2 17 117 54 3 0.406 faster 0 1.816130e+06 1.816134e+06 3.933
29 regular 2 18 118 53 3 0.500 faster 0 1.816135e+06 1.816140e+06 4.520
29 regular 2 19 119 52 3 0.361 slower 1 1.816141e+06 1.816146e+06 4.265
29 regular 2 20 120 53 3 0.322 faster 0 1.816146e+06 1.816152e+06 5.753
29 regular 2 21 121 68 3 0.147 faster 1 1.816153e+06 1.816158e+06 5.128
29 regular 2 22 122 52 3 0.547 faster 0 1.816160e+06 1.816166e+06 5.965
29 regular 2 23 123 51 3 0.492 faster 0 1.816167e+06 1.816171e+06 4.304
29 regular 2 24 124 50 3 0.142 slower 1 1.816172e+06 1.816176e+06 4.186
29 regular 2 25 125 69 3 0.243 faster 1 1.816177e+06 1.816181e+06 3.848
29 regular 2 26 126 69 3 0.345 faster 1 1.816182e+06 1.816187e+06 4.744
29 regular 2 27 127 68 3 0.373 faster 1 1.816188e+06 1.816192e+06 4.123
29 regular 2 28 128 52 3 0.152 faster 0 1.816192e+06 1.816197e+06 4.203
29 regular 2 29 129 69 3 0.161 faster 1 1.816198e+06 1.816201e+06 3.984
29 regular 2 30 130 52 3 0.290 faster 0 1.816202e+06 1.816206e+06 3.888
29 regular 2 31 131 51 3 0.462 faster 0 1.816207e+06 1.816212e+06 4.076
29 regular 2 32 132 50 3 0.338 slower 1 1.816212e+06 1.816217e+06 4.174
29 regular 2 33 133 70 3 0.565 faster 1 1.816219e+06 1.816222e+06 3.915
29 regular 2 34 134 51 3 0.170 faster 0 1.816223e+06 1.816228e+06 4.365
29 regular 2 35 135 50 3 0.138 slower 1 1.816229e+06 1.816234e+06 5.018
29 regular 2 36 136 70 3 0.517 faster 1 1.816236e+06 1.816240e+06 3.818
29 regular 2 37 137 69 3 0.118 slower 0 1.816241e+06 1.816246e+06 5.066
29 regular 2 38 138 70 3 0.406 slower 0 1.816248e+06 1.816253e+06 5.120
29 regular 2 39 139 49 3 0.295 slower 1 1.816254e+06 1.816259e+06 4.515
29 regular 2 40 140 71 3 0.566 faster 1 1.816260e+06 1.816264e+06 3.885
29 regular 2 41 141 50 3 0.355 slower 1 1.816266e+06 1.816269e+06 3.756
29 regular 2 42 142 70 3 0.535 faster 1 1.816271e+06 1.816275e+06 4.050
29 regular 2 43 143 69 3 0.168 faster 1 1.816276e+06 1.816281e+06 5.440
29 regular 2 44 144 51 3 0.484 slower 1 1.816283e+06 1.816287e+06 4.075
29 regular 2 45 145 68 3 0.167 none 2 1.816288e+06 1.816294e+06 5.999
29 regular 2 46 146 52 3 0.336 slower 1 1.816295e+06 1.816299e+06 3.827
29 regular 2 47 147 52 3 0.491 faster 0 1.816300e+06 1.816304e+06 4.047
29 regular 2 48 148 51 3 0.552 slower 1 1.816306e+06 1.816309e+06 3.741
29 regular 2 49 149 68 3 0.330 faster 1 1.816310e+06 1.816314e+06 3.877
29 regular 2 50 150 68 3 0.562 faster 1 1.816316e+06 1.816320e+06 4.174
29 regular 2 51 151 67 3 0.344 slower 0 1.816321e+06 1.816327e+06 5.573
29 regular 2 52 152 52 3 0.552 slower 1 1.816328e+06 1.816333e+06 4.413
29 regular 2 53 153 68 3 0.331 none 2 1.816334e+06 1.816340e+06 5.999
29 regular 2 54 154 68 3 0.336 faster 1 1.816341e+06 1.816345e+06 4.023
29 regular 2 55 155 67 3 0.114 slower 0 1.816346e+06 1.816351e+06 4.364
29 regular 2 56 156 52 3 0.172 faster 0 1.816352e+06 1.816356e+06 4.427
29 regular 2 57 157 51 3 0.321 slower 1 1.816357e+06 1.816361e+06 3.831
29 regular 2 58 158 51 3 0.407 slower 1 1.816363e+06 1.816367e+06 4.093
29 regular 2 59 159 68 3 0.575 faster 1 1.816368e+06 1.816372e+06 4.330
29 regular 2 60 160 68 3 0.350 faster 1 1.816373e+06 1.816377e+06 4.029
29 regular 2 61 161 53 3 0.423 slower 1 1.816379e+06 1.816382e+06 3.771
29 regular 2 62 162 53 3 0.514 faster 0 1.816384e+06 1.816388e+06 4.316
29 regular 2 63 163 68 3 0.526 faster 1 1.816390e+06 1.816394e+06 4.100
29 regular 2 64 164 67 3 0.319 faster 1 1.816395e+06 1.816399e+06 4.587
29 regular 2 65 165 53 3 0.205 slower 1 1.816400e+06 1.816404e+06 4.104
29 regular 2 66 166 54 3 0.114 faster 0 1.816405e+06 1.816409e+06 3.932
29 regular 2 67 167 53 3 0.537 faster 0 1.816410e+06 1.816414e+06 3.884
29 regular 2 68 168 52 3 0.339 slower 1 1.816415e+06 1.816419e+06 4.421
29 regular 2 69 169 52 3 0.594 slower 1 1.816421e+06 1.816425e+06 4.030
29 regular 2 70 170 67 3 0.145 faster 1 1.816426e+06 1.816430e+06 3.820
29 regular 2 71 171 67 3 0.463 slower 0 1.816432e+06 1.816436e+06 4.108
29 regular 2 72 172 52 3 0.166 slower 1 1.816437e+06 1.816441e+06 4.125
29 regular 2 73 173 53 3 0.512 faster 0 1.816442e+06 1.816447e+06 4.173
29 regular 2 74 174 68 3 0.186 faster 1 1.816447e+06 1.816451e+06 3.995
29 regular 2 75 175 68 3 0.298 slower 0 1.816452e+06 1.816456e+06 4.037
29 regular 2 76 176 69 3 0.436 faster 1 1.816458e+06 1.816462e+06 4.114
29 regular 2 77 177 52 3 0.367 slower 1 1.816463e+06 1.816467e+06 4.197
29 regular 2 78 178 52 3 0.198 slower 1 1.816468e+06 1.816472e+06 4.241
29 regular 2 79 179 53 3 0.192 faster 0 1.816474e+06 1.816478e+06 3.795
29 regular 2 80 180 68 3 0.321 slower 0 1.816479e+06 1.816483e+06 4.404
29 regular 2 81 181 51 3 0.184 faster 0 1.816485e+06 1.816489e+06 4.353
29 regular 2 82 182 50 3 0.144 slower 1 1.816491e+06 1.816495e+06 4.407
29 regular 2 83 183 50 3 0.414 faster 0 1.816497e+06 1.816501e+06 3.709
29 regular 2 84 184 49 3 0.406 faster 0 1.816502e+06 1.816506e+06 3.985
29 regular 2 85 185 48 3 0.285 slower 1 1.816507e+06 1.816511e+06 3.755
29 regular 2 86 186 71 3 0.556 faster 1 1.816512e+06 1.816516e+06 3.706
29 regular 2 87 187 49 3 0.377 slower 1 1.816517e+06 1.816521e+06 4.552
29 regular 2 88 188 50 3 0.416 slower 1 1.816523e+06 1.816527e+06 3.760
29 regular 2 89 189 70 3 0.541 faster 1 1.816528e+06 1.816532e+06 3.744
29 regular 2 90 190 69 3 0.527 faster 1 1.816533e+06 1.816537e+06 3.816
29 regular 2 91 191 69 3 0.155 slower 0 1.816538e+06 1.816542e+06 4.064
29 regular 2 92 192 70 3 0.260 faster 1 1.816543e+06 1.816547e+06 3.822
29 regular 2 93 193 69 3 0.191 faster 1 1.816548e+06 1.816552e+06 4.183
29 regular 2 94 194 69 3 0.188 slower 0 1.816553e+06 1.816558e+06 5.025
29 regular 2 95 195 70 3 0.125 slower 0 1.816559e+06 1.816564e+06 4.697
29 regular 2 96 196 71 3 0.514 faster 1 1.816565e+06 1.816569e+06 4.043
29 regular 2 97 197 50 3 0.361 slower 1 1.816570e+06 1.816575e+06 4.397
29 regular 2 98 198 50 3 0.586 slower 1 1.816576e+06 1.816580e+06 4.241
29 regular 2 99 199 69 3 0.215 slower 0 1.816581e+06 1.816585e+06 4.134
29 regular 2 100 200 50 3 0.302 slower 1 1.816587e+06 1.816592e+06 4.863
29 irregular 3 1 201 50 1.500000e+00 0.195 slower 1 1.816745e+06 1.816749e+06 4.102
29 irregular 3 2 202 51 2 0.489 slower 1 1.816750e+06 1.816753e+06 3.144
29 irregular 3 3 203 69 1 0.384 faster 1 1.816755e+06 1.816757e+06 2.312
29 irregular 3 4 204 68 2 0.203 faster 1 1.816758e+06 1.816762e+06 3.703
29 irregular 3 5 205 68 2.500000e+00 0.365 slower 0 1.816766e+06 1.816770e+06 3.962
29 irregular 3 6 206 69 3 0.374 slower 0 1.816771e+06 1.816775e+06 4.394
29 irregular 3 7 207 50 2.500000e+00 0.388 slower 1 1.816776e+06 1.816780e+06 3.371
29 irregular 3 8 208 69 3 0.424 faster 1 1.816781e+06 1.816785e+06 3.952
29 irregular 3 9 209 51 2 0.595 slower 1 1.816786e+06 1.816789e+06 2.972
29 irregular 3 10 210 52 2 0.315 slower 1 1.816790e+06 1.816794e+06 3.658
29 irregular 3 11 211 52 1.500000e+00 0.283 slower 1 1.816795e+06 1.816797e+06 2.516
29 irregular 3 12 212 53 2 0.459 slower 1 1.816798e+06 1.816801e+06 2.973
29 irregular 3 13 213 67 1 0.449 faster 1 1.816802e+06 1.816805e+06 2.471
29 irregular 3 14 214 54 1 0.465 slower 1 1.816806e+06 1.816808e+06 2.174
29 irregular 3 15 215 66 2 0.498 faster 1 1.816809e+06 1.816812e+06 2.940
29 irregular 3 16 216 55 1 0.264 slower 1 1.816813e+06 1.816816e+06 2.425
29 irregular 3 17 217 65 1.500000e+00 0.427 faster 1 1.816817e+06 1.816819e+06 2.321
29 irregular 3 18 218 56 1 0.403 slower 1 1.816820e+06 1.816823e+06 2.621
29 irregular 3 19 219 56 2.500000e+00 0.381 slower 1 1.816824e+06 1.816827e+06 3.524
29 irregular 3 20 220 57 1.500000e+00 0.163 faster 0 1.816828e+06 1.816831e+06 2.570
29 irregular 3 21 221 56 1.500000e+00 0.385 faster 0 1.816832e+06 1.816834e+06 2.528
29 irregular 3 22 222 55 3 0.190 faster 0 1.816835e+06 1.816840e+06 4.423
29 irregular 3 23 223 54 2.500000e+00 0.586 slower 1 1.816841e+06 1.816845e+06 3.486
29 irregular 3 24 224 54 1.500000e+00 0.518 slower 1 1.816846e+06 1.816849e+06 3.099
29 irregular 3 25 225 55 3 0.524 slower 1 1.816850e+06 1.816855e+06 4.243
29 irregular 3 26 226 65 1.500000e+00 0.517 slower 0 1.816856e+06 1.816858e+06 2.521
29 irregular 3 27 227 66 2 0.386 faster 1 1.816860e+06 1.816863e+06 3.490
29 irregular 3 28 228 65 2 0.373 faster 1 1.816865e+06 1.816868e+06 3.264
29 irregular 3 29 229 65 1 0.546 faster 1 1.816869e+06 1.816871e+06 2.142
29 irregular 3 30 230 56 2 0.531 slower 1 1.816872e+06 1.816876e+06 3.032
29 irregular 3 31 231 56 3 0.115 slower 1 1.816876e+06 1.816881e+06 4.288
29 irregular 3 32 232 57 1.500000e+00 0.275 faster 0 1.816882e+06 1.816885e+06 2.660
29 irregular 3 33 233 56 1.500000e+00 0.302 slower 1 1.816886e+06 1.816889e+06 3.062
29 irregular 3 34 234 56 1 0.532 faster 0 1.816890e+06 1.816892e+06 2.136
29 irregular 3 35 235 55 2 0.429 slower 1 1.816893e+06 1.816897e+06 3.614
29 irregular 3 36 236 64 3 0.575 faster 1 1.816898e+06 1.816902e+06 4.050
29 irregular 3 37 237 64 2.500000e+00 0.252 faster 1 1.816903e+06 1.816907e+06 3.862
29 irregular 3 38 238 57 1 0.229 slower 1 1.816908e+06 1.816910e+06 2.006
29 irregular 3 39 239 63 1.500000e+00 0.291 slower 0 1.816911e+06 1.816915e+06 3.652
29 irregular 3 40 240 56 1.500000e+00 0.393 slower 1 1.816916e+06 1.816918e+06 2.859
29 irregular 3 41 241 63 3 0.336 faster 1 1.816919e+06 1.816924e+06 4.250
29 irregular 3 42 242 63 3 0.283 faster 1 1.816925e+06 1.816929e+06 4.254
29 irregular 3 43 243 58 2.500000e+00 0.179 slower 1 1.816930e+06 1.816933e+06 3.342
29 irregular 3 44 244 62 1.500000e+00 0.431 faster 1 1.816934e+06 1.816937e+06 2.879
29 irregular 3 45 245 61 2.500000e+00 0.143 faster 1 1.816938e+06 1.816942e+06 3.943
29 irregular 3 46 246 61 3 0.448 faster 1 1.816943e+06 1.816947e+06 4.091
29 irregular 3 47 247 59 2 0.264 faster 0 1.816948e+06 1.816951e+06 3.135
29 irregular 3 48 248 62 1 0.254 faster 1 1.816953e+06 1.816956e+06 2.471
29 irregular 3 49 249 62 1.500000e+00 0.519 slower 0 1.816958e+06 1.816960e+06 2.431
29 irregular 3 50 250 63 1.500000e+00 0.373 slower 0 1.816961e+06 1.816964e+06 2.632
29 irregular 3 51 251 56 1 0.390 slower 1 1.816965e+06 1.816967e+06 1.893
29 irregular 3 52 252 63 3 0.269 faster 1 1.816968e+06 1.816971e+06 3.750
29 irregular 3 53 253 63 2.500000e+00 0.201 faster 1 1.816973e+06 1.816977e+06 3.319
29 irregular 3 54 254 62 2 0.376 faster 1 1.816978e+06 1.816981e+06 3.372
29 irregular 3 55 255 58 1 0.328 slower 1 1.816982e+06 1.816984e+06 2.256
29 irregular 3 56 256 61 1 0.480 faster 1 1.816985e+06 1.816987e+06 1.988
29 irregular 3 57 257 61 1.500000e+00 0.483 faster 1 1.816989e+06 1.816991e+06 2.342
29 irregular 3 58 258 61 2 0.446 faster 1 1.816993e+06 1.816996e+06 2.825
29 irregular 3 59 259 59 2.500000e+00 0.474 faster 0 1.816997e+06 1.817001e+06 3.787
29 irregular 3 60 260 62 2 0.196 none 2 1.817002e+06 1.817007e+06 5.000
29 irregular 3 61 261 58 1 0.545 slower 1 1.817008e+06 1.817010e+06 2.129
29 irregular 3 62 262 59 1 0.242 slower 1 1.817011e+06 1.817014e+06 2.498
29 irregular 3 63 263 59 1 0.451 faster 0 1.817015e+06 1.817017e+06 2.055
29 irregular 3 64 264 58 2 0.434 slower 1 1.817018e+06 1.817021e+06 2.792
29 irregular 3 65 265 59 2.500000e+00 0.193 slower 1 1.817022e+06 1.817026e+06 3.292
29 irregular 3 66 266 61 2.500000e+00 0.486 faster 1 1.817027e+06 1.817030e+06 3.212
29 irregular 3 67 267 61 2.500000e+00 0.291 faster 1 1.817031e+06 1.817034e+06 3.303
29 irregular 3 68 268 59 2.500000e+00 0.432 faster 0 1.817035e+06 1.817039e+06 3.394
29 irregular 3 69 269 58 3 0.234 slower 1 1.817040e+06 1.817044e+06 4.057
29 irregular 3 70 270 59 3 0.475 faster 0 1.817046e+06 1.817050e+06 3.813
29 irregular 3 71 271 62 1 0.596 faster 1 1.817051e+06 1.817053e+06 2.051
29 irregular 3 72 272 62 2.500000e+00 0.425 faster 1 1.817054e+06 1.817057e+06 3.383
29 irregular 3 73 273 59 2.500000e+00 0.331 faster 0 1.817059e+06 1.817062e+06 3.270
29 irregular 3 74 274 62 1.500000e+00 0.494 faster 1 1.817063e+06 1.817066e+06 2.478
29 irregular 3 75 275 62 2 0.539 faster 1 1.817068e+06 1.817070e+06 2.809
29 irregular 3 76 276 61 3 0.539 faster 1 1.817072e+06 1.817076e+06 3.962
29 irregular 3 77 277 59 3 0.448 faster 0 1.817077e+06 1.817081e+06 3.935
29 irregular 3 78 278 62 3 0.130 faster 1 1.817081e+06 1.817086e+06 4.883
29 irregular 3 79 279 61 1 0.249 faster 1 1.817087e+06 1.817089e+06 2.027
29 irregular 3 80 280 61 3 0.176 faster 1 1.817090e+06 1.817094e+06 4.097
29 irregular 3 81 281 61 2.500000e+00 0.137 slower 0 1.817095e+06 1.817098e+06 3.507
29 irregular 3 82 282 62 1 0.290 slower 0 1.817099e+06 1.817103e+06 3.336
29 irregular 3 83 283 63 2.500000e+00 0.474 faster 1 1.817104e+06 1.817107e+06 3.490
29 irregular 3 84 284 63 1.500000e+00 0.372 faster 1 1.817109e+06 1.817112e+06 2.643
29 irregular 3 85 285 62 2 0.490 faster 1 1.817113e+06 1.817117e+06 4.077
29 irregular 3 86 286 58 2.500000e+00 0.315 slower 1 1.817119e+06 1.817123e+06 3.488
29 irregular 3 87 287 59 2 0.598 slower 1 1.817124e+06 1.817128e+06 3.246
29 irregular 3 88 288 59 2.500000e+00 0.188 faster 0 1.817129e+06 1.817133e+06 3.715
29 irregular 3 89 289 62 1 0.101 faster 1 1.817134e+06 1.817136e+06 2.184
29 irregular 3 90 290 61 1.500000e+00 0.307 faster 1 1.817137e+06 1.817140e+06 3.308
29 irregular 3 91 291 61 2.500000e+00 0.136 slower 0 1.817141e+06 1.817145e+06 3.881
29 irregular 3 92 292 58 3 0.511 slower 1 1.817147e+06 1.817151e+06 4.244
29 irregular 3 93 293 59 2 0.229 faster 0 1.817152e+06 1.817155e+06 2.968
29 irregular 3 94 294 58 3 0.588 slower 1 1.817157e+06 1.817161e+06 4.364
29 irregular 3 95 295 58 1.500000e+00 0.308 faster 0 1.817163e+06 1.817165e+06 2.584
29 irregular 3 96 296 63 2 0.300 faster 1 1.817167e+06 1.817171e+06 4.131
29 irregular 3 97 297 58 3 0.540 slower 1 1.817173e+06 1.817177e+06 4.290
29 irregular 3 98 298 58 1.500000e+00 0.175 faster 0 1.817178e+06 1.817181e+06 3.335
29 irregular 3 99 299 63 1 0.217 faster 1 1.817182e+06 1.817184e+06 2.026
29 irregular 3 100 300 58 3 0.435 faster 0 1.817185e+06 1.817190e+06 4.301
