subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
18 regular 1 98 98 52 3 0.308 slower 1 3.275241e+06 3.275244e+06 3.652
18 regular 1 99 99 68 3 0.507 faster 1 3.275246e+06 3.275250e+06 3.699
18 regular 1 100 100 53 3 0.585 faster 0 3.275251e+06 3.275255e+06 3.902
18 irregular 2 1 101 52 2.500000e+00 0.397 slower 1 3.275370e+06 3.275374e+06 3.987
18 irregular 2 2 102 68 3 0.359 faster 1 3.275376e+06 3.275380e+06 3.856
18 irregular 2 3 103 67 1 0.366 faster 1 3.275382e+06 3.275384e+06 1.998
18 irregular 2 4 104 53 1 0.263 faster 0 3.275384e+06 3.275387e+06 2.090
18 irregular 2 5 105 68 1.500000e+00 0.485 faster 1 3.275388e+06 3.275390e+06 2.663
18 irregular 2 6 106 53 2 0.154 faster 0 3.275391e+06 3.275394e+06 3.186
18 irregular 2 7 107 68 2 0.174 faster 1 3.275396e+06 3.275399e+06 2.888
18 irregular 2 8 108 68 1 0.455 faster 1 3.275400e+06 3.275403e+06 2.272
18 irregular 2 9 109 53 1 0.592 faster 0 3.275404e+06 3.275406e+06 2.024
18 irregular 2 10 110 52 1 0.225 faster 0 3.275408e+06 3.275410e+06 2.032
18 irregular 2 11 111 69 3 0.222 faster 1 3.275411e+06 3.275415e+06 4.006
18 irregular 2 12 112 69 3 0.569 slower 0 3.275416e+06 3.275420e+06 3.828
18 irregular 2 13 113 50 3 0.482 slower 1 3.275422e+06 3.275426e+06 3.814
18 irregular 2 14 114 69 2.500000e+00 0.395 faster 1 3.275427e+06 3.275430e+06 3.382
18 irregular 2 15 115 69 2.500000e+00 0.145 faster 1 3.275431e+06 3.275434e+06 3.561
18 irregular 2 16 116 52 1.500000e+00 0.404 slower 1 3.275435e+06 3.275438e+06 2.963
18 irregular 2 17 117 68 1 0.417 faster 1 3.275439e+06 3.275442e+06 2.200
18 irregular 2 18 118 67 1.500000e+00 0.232 faster 1 3.275443e+06 3.275445e+06 2.455
18 irregular 2 19 119 53 1.500000e+00 0.387 slower 1 3.275446e+06 3.275448e+06 2.408
18 irregular 2 20 120 66 2.500000e+00 0.517 faster 1 3.275450e+06 3.275453e+06 3.471
18 irregular 2 21 121 66 1 0.383 faster 1 3.275454e+06 3.275456e+06 1.882
18 irregular 2 22 122 55 1.500000e+00 0.502 slower 1 3.275457e+06 3.275460e+06 2.642
18 irregular 2 23 123 65 3 0.103 faster 1 3.275461e+06 3.275465e+06 3.961
18 irregular 2 24 124 56 3 0.506 faster 0 3.275466e+06 3.275470e+06 4.191
18 irregular 2 25 125 55 2.500000e+00 0.396 faster 0 3.275471e+06 3.275475e+06 3.334
18 irregular 2 26 126 66 2.500000e+00 0.175 faster 1 3.275476e+06 3.275479e+06 3.463
18 irregular 2 27 127 66 1 0.485 faster 1 3.275480e+06 3.275482e+06 1.828
18 irregular 2 28 128 65 3 0.453 slower 0 3.275484e+06 3.275488e+06 4.137
18 irregular 2 29 129 66 2 0.209 faster 1 3.275489e+06 3.275491e+06 2.834
18 irregular 2 30 130 66 1.500000e+00 0.226 faster 1 3.275492e+06 3.275495e+06 2.555
18 irregular 2 31 131 65 2 0.504 faster 1 3.275496e+06 3.275499e+06 3.147
18 irregular 2 32 132 55 2.500000e+00 0.342 faster 0 3.275500e+06 3.275504e+06 3.391
18 irregular 2 33 133 66 1.500000e+00 0.462 faster 1 3.275505e+06 3.275507e+06 2.397
18 irregular 2 34 134 65 1 0.226 faster 1 3.275508e+06 3.275511e+06 2.856
18 irregular 2 35 135 65 1.500000e+00 0.509 slower 0 3.275513e+06 3.275515e+06 2.760
18 irregular 2 36 136 54 1 0.290 faster 0 3.275516e+06 3.275518e+06 1.948
18 irregular 2 37 137 53 2.500000e+00 0.250 slower 1 3.275519e+06 3.275523e+06 3.583
18 irregular 2 38 138 54 2 0.529 slower 1 3.275524e+06 3.275527e+06 3.138
18 irregular 2 39 139 66 1.500000e+00 0.594 faster 1 3.275529e+06 3.275531e+06 2.443
