subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
9 irregular 1 1 1 71 1 0.321 faster 1 1.981014e+06 1.981016e+06 1.791
9 irregular 1 2 2 49 3 0.474 slower 1 1.981017e+06 1.981021e+06 3.896
9 irregular 1 3 3 51 3 0.248 slower 1 1.981022e+06 1.981026e+06 3.782
9 irregular 1 4 4 69 2 0.557 faster 1 1.981027e+06 1.981030e+06 2.824
9 irregular 1 5 5 53 2.500000e+00 0.560 faster 0 1.981031e+06 1.981034e+06 3.078
9 irregular 1 6 6 51 1.500000e+00 0.339 faster 0 1.981036e+06 1.981038e+06 2.076
9 irregular 1 7 7 71 3 0.475 faster 1 1.981039e+06 1.981043e+06 3.704
9 irregular 1 8 8 71 1.500000e+00 0.169 faster 1 1.981044e+06 1.981046e+06 2.089
9 irregular 1 9 9 69 1.500000e+00 0.546 faster 1 1.981047e+06 1.981050e+06 2.111
9 irregular 1 10 10 69 2 0.369 faster 1 1.981051e+06 1.981053e+06 2.742
9 irregular 1 11 11 53 2.500000e+00 0.478 slower 1 1.981054e+06 1.981058e+06 3.408
9 irregular 1 12 12 53 1 0.125 faster 0 1.981059e+06 1.981061e+06 2.351
9 irregular 1 13 13 51 1.500000e+00 0.364 slower 1 1.981062e+06 1.981064e+06 2.371
9 irregular 1 14 14 53 2 0.526 slower 1 1.981066e+06 1.981069e+06 3.199
9 irregular 1 15 15 53 1 0.440 slower 1 1.981070e+06 1.981072e+06 2.454
9 irregular 1 16 16 54 2.500000e+00 0.258 slower 1 1.981073e+06 1.981076e+06 3.216
9 irregular 1 17 17 54 2 0.165 faster 0 1.981077e+06 1.981080e+06 2.994
9 irregular 1 18 18 67 1.500000e+00 0.302 faster 1 1.981082e+06 1.981085e+06 2.697
9 irregular 1 19 19 54 2 0.549 faster 0 1.981086e+06 1.981090e+06 4.360
9 irregular 1 20 20 53 1.500000e+00 0.407 slower 1 1.981091e+06 1.981094e+06 3.215
9 irregular 1 21 21 67 2 0.538 faster 1 1.981096e+06 1.981099e+06 3.049
9 irregular 1 22 22 66 3 0.346 faster 1 1.981100e+06 1.981105e+06 4.554
9 irregular 1 23 23 66 1.500000e+00 0.422 slower 0 1.981106e+06 1.981109e+06 2.589
9 irregular 1 24 24 53 3 0.191 slower 1 1.981109e+06 1.981113e+06 3.845
9 irregular 1 25 25 54 1.500000e+00 0.167 slower 1 1.981114e+06 1.981117e+06 2.584
9 irregular 1 26 26 66 3 0.474 slower 0 1.981118e+06 1.981122e+06 3.896
9 irregular 1 27 27 67 2 0.237 slower 0 1.981123e+06 1.981127e+06 3.734
9 irregular 1 28 28 68 2 0.415 faster 1 1.981128e+06 1.981132e+06 3.697
9 irregular 1 29 29 53 2 0.570 faster 0 1.981133e+06 1.981136e+06 2.906
9 irregular 1 30 30 52 1.500000e+00 0.114 faster 0 1.981137e+06 1.981140e+06 2.996
9 irregular 1 31 31 51 3 0.352 slower 1 1.981141e+06 1.981145e+06 3.760
9 irregular 1 32 32 69 2.500000e+00 0.394 faster 1 1.981146e+06 1.981149e+06 3.395
9 irregular 1 33 33 68 2.500000e+00 0.130 faster 1 1.981151e+06 1.981154e+06 3.174
