subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
7 irregular 1 1 1 67 2 0.325 slower 0 2.066288e+06 2.066291e+06 3.649
7 irregular 1 2 2 51 2 0.331 faster 0 2.066292e+06 2.066296e+06 3.902
7 irregular 1 3 3 71 1 0.460 none 2 2.066297e+06 2.066301e+06 4.000
7 irregular 1 4 4 49 2.500000e+00 0.215 slower 1 2.066305e+06 2.066309e+06 3.223
7 irregular 1 5 5 71 2 0.547 faster 1 2.066310e+06 2.066313e+06 2.927
7 irregular 1 6 6 69 2.500000e+00 0.488 slower 0 2.066314e+06 2.066318e+06 3.440
7 irregular 1 7 7 49 3 0.539 slower 1 2.066319e+06 2.066323e+06 3.725
7 irregular 1 8 8 71 3 0.448 faster 1 2.066324e+06 2.066328e+06 4.190
7 irregular 1 9 9 51 1.500000e+00 0.405 slower 1 2.066329e+06 2.066332e+06 2.660
7 irregular 1 10 10 69 1.500000e+00 0.496 faster 1 2.066333e+06 2.066337e+06 3.263
7 irregular 1 11 11 52 1.500000e+00 0.290 faster 0 2.066338e+06 2.066340e+06 2.356
7 irregular 1 12 12 51 2.500000e+00 0.391 slower 1 2.066341e+06 2.066345e+06 3.489
7 irregular 1 13 13 51 3 0.225 slower 1 2.066346e+06 2.066349e+06 3.786
7 irregular 1 14 14 52 1 0.364 faster 0 2.066350e+06 2.066353e+06 2.736
7 irregular 1 15 15 69 1 0.576 slower 0 2.066354e+06 2.066357e+06 2.202
7 irregular 1 16 16 50 2.500000e+00 0.227 slower 1 2.066357e+06 2.066361e+06 3.334
7 irregular 1 17 17 70 1.500000e+00 0.572 faster 1 2.066362e+06 2.066365e+06 2.543
7 irregular 1 18 18 69 3 0.203 slower 0 2.066366e+06 2.066369e+06 3.739
7 irregular 1 19 19 50 1 0.206 slower 1 2.066370e+06 2.066372e+06 2.118
7 irregular 1 20 20 50 1.500000e+00 0.406 faster 0 2.066373e+06 2.066377e+06 3.359
7 irregular 1 21 21 71 1 0.224 slower 0 2.066378e+06 2.066381e+06 3.333
7 irregular 1 22 22 48 1 0.509 slower 1 2.066383e+06 2.066384e+06 1.843
7 irregular 1 23 23 71 2.500000e+00 0.399 faster 1 2.066385e+06 2.066389e+06 3.409
7 irregular 1 24 24 49 2 0.529 faster 0 2.066390e+06 2.066393e+06 3.067
7 irregular 1 25 25 48 2.500000e+00 0.326 slower 1 2.066394e+06 2.066397e+06 3.234
7 irregular 1 26 26 71 1.500000e+00 0.349 slower 0 2.066398e+06 2.066401e+06 2.297
7 irregular 1 27 27 72 2.500000e+00 0.566 faster 1 2.066402e+06 2.066405e+06 3.142
7 irregular 1 28 28 48 1 0.106 slower 1 2.066407e+06 2.066409e+06 2.005
7 irregular 1 29 29 71 1.500000e+00 0.218 faster 1 2.066410e+06 2.066413e+06 2.928
7 irregular 1 30 30 49 2.500000e+00 0.441 faster 0 2.066414e+06 2.066417e+06 3.177
7 irregular 1 31 31 72 3 0.169 faster 1 2.066418e+06 2.066422e+06 4.356
7 irregular 1 32 32 71 2 0.146 slower 0 2.066423e+06 2.066426e+06 2.838
7 irregular 1 33 33 48 1 0.599 slower 1 2.066427e+06 2.066429e+06 1.686
7 irregular 1 34 34 72 3 0.521 slower 0 2.066430e+06 2.066435e+06 4.354
7 irregular 1 35 35 47 2 0.522 slower 1 2.066436e+06 2.066439e+06 3.171
7 irregular 1 36 36 72 2.500000e+00 0.334 faster 1 2.066440e+06 2.066444e+06 3.204
7 irregular 1 37 37 72 2.500000e+00 0.296 faster 1 2.066445e+06 2.066448e+06 3.609
7 irregular 1 38 38 71 2.500000e+00 0.462 slower 0 2.066449e+06 2.066453e+06 3.376
7 irregular 1 39 39 48 3 0.544 slower 1 2.066454e+06 2.066458e+06 4.159
7 irregular 1 40 40 72 3 0.160 faster 1 2.066459e+06 2.066463e+06 3.934
7 irregular 1 41 41 49 1 0.291 slower 1 2.066464e+06 2.066466e+06 2.055
7 irregular 1 42 42 49 1.500000e+00 0.158 slower 1 2.066467e+06 2.066470e+06 2.425
7 irregular 1 43 43 70 2.500000e+00 0.580 slower 0 2.066471e+06 2.066475e+06 3.669
7 irregular 1 44 44 71 1.500000e+00 0.150 faster 1 2.066476e+06 2.066479e+06 2.630
7 irregular 1 45 45 49 3 0.514 slower 1 2.066480e+06 2.066484e+06 3.778
7 irregular 1 46 46 70 1 0.426 faster 1 2.066485e+06 2.066487e+06 2.635
7 irregular 1 47 47 70 2.500000e+00 0.318 slower 0 2.066488e+06 2.066492e+06 3.974
7 irregular 1 48 48 49 2 0.434 slower 1 2.066494e+06 2.066497e+06 3.059
7 irregular 1 49 49 70 1.500000e+00 0.297 faster 1 2.066501e+06 2.066504e+06 2.471
7 irregular 1 50 50 50 2.500000e+00 0.270 slower 1 2.066505e+06 2.066509e+06 4.100
7 irregular 1 51 51 51 1.500000e+00 0.480 faster 0 2.066510e+06 2.066512e+06 2.125
7 irregular 1 52 52 70 2 0.106 faster 1 2.066513e+06 2.066516e+06 2.568
7 irregular 1 53 53 70 1 0.536 faster 1 2.066517e+06 2.066520e+06 2.288
7 irregular 1 54 54 69 2 0.486 slower 0 2.066521e+06 2.066524e+06 2.750
7 irregular 1 55 55 70 1 0.325 slower 0 2.066525e+06 2.066527e+06 1.828
7 irregular 1 56 56 49 2.500000e+00 0.364 slower 1 2.066528e+06 2.066531e+06 3.341
7 irregular 1 57 57 49 3 0.245 faster 0 2.066532e+06 2.066536e+06 3.858
7 irregular 1 58 58 72 2 0.288 faster 1 2.066537e+06 2.066540e+06 2.812
7 irregular 1 59 59 71 1 0.456 faster 1 2.066542e+06 2.066544e+06 1.901
7 irregular 1 60 60 49 2 0.345 slower 1 2.066545e+06 2.066548e+06 2.778
7 irregular 1 61 61 50 1 0.341 faster 0 2.066555e+06 2.066558e+06 3.154
7 irregular 1 62 62 71 3 0.307 faster 1 2.066560e+06 2.066565e+06 5.026
7 irregular 1 63 63 49 1 0.243 slower 1 2.066566e+06 2.066568e+06 1.871
7 irregular 1 64 64 70 3 0.566 faster 1 2.066569e+06 2.066573e+06 3.941
7 irregular 1 65 65 50 1.500000e+00 0.223 slower 1 2.066574e+06 2.066576e+06 2.102
7 irregular 1 66 66 51 3 0.171 faster 0 2.066577e+06 2.066583e+06 5.483
7 irregular 1 67 67 50 1.500000e+00 0.559 slower 1 2.066584e+06 2.066587e+06 2.217
7 irregular 1 68 68 50 3 0.295 slower 1 2.066588e+06 2.066591e+06 3.775
7 irregular 1 69 69 69 1 0.305 none 2 2.066592e+06 2.066596e+06 3.999
7 irregular 1 70 70 69 3 0.582 slower 0 2.066598e+06 2.066602e+06 4.368
7 irregular 1 71 71 70 2 0.503 slower 0 2.066603e+06 2.066606e+06 2.739
7 irregular 1 72 72 71 3 0.323 faster 1 2.066608e+06 2.066612e+06 3.584
7 irregular 1 73 73 71 2.500000e+00 0.483 faster 1 2.066613e+06 2.066616e+06 3.160
7 irregular 1 74 74 50 1.500000e+00 0.292 slower 1 2.066618e+06 2.066620e+06 2.143
7 irregular 1 75 75 50 2 0.580 slower 1 2.066622e+06 2.066626e+06 3.870
7 irregular 1 76 76 51 3 0.438 slower 1 2.066627e+06 2.066631e+06 4.020
7 irregular 1 77 77 69 2 0.594 faster 1 2.066632e+06 2.066635e+06 3.279
7 irregular 1 78 78 52 1 0.111 faster 0 2.066637e+06 2.066639e+06 1.994
7 irregular 1 79 79 69 1 0.197 faster 1 2.066640e+06 2.066642e+06 2.397
7 irregular 1 80 80 69 2 0.316 faster 1 2.066644e+06 2.066647e+06 2.998
7 irregular 1 81 81 52 2 0.504 slower 1 2.066648e+06 2.066651e+06 2.597
7 irregular 1 82 82 68 3 0.150 faster 1 2.066652e+06 2.066656e+06 3.678
7 irregular 1 83 83 67 1.500000e+00 0.435 slower 0 2.066659e+06 2.066661e+06 2.304
7 irregular 1 84 84 52 2.500000e+00 0.558 slower 1 2.066662e+06 2.066666e+06 3.462
7 irregular 1 85 85 68 1.500000e+00 0.272 faster 1 2.066667e+06 2.066670e+06 2.563
7 irregular 1 86 86 53 2 0.586 faster 0 2.066671e+06 2.066674e+06 2.702
7 irregular 1 87 87 52 2 0.410 faster 0 2.066675e+06 2.066677e+06 2.869
7 irregular 1 88 88 69 1 0.384 faster 1 2.066679e+06 2.066681e+06 2.098
7 irregular 1 89 89 51 3 0.257 slower 1 2.066682e+06 2.066687e+06 5.367
7 irregular 1 90 90 52 2 0.387 faster 0 2.066688e+06 2.066691e+06 2.787
7 irregular 1 91 91 51 3 0.281 slower 1 2.066693e+06 2.066697e+06 4.312
7 irregular 1 92 92 51 1.500000e+00 0.391 slower 1 2.066699e+06 2.066702e+06 2.878
7 irregular 1 93 93 52 1.500000e+00 0.161 faster 0 2.066703e+06 2.066706e+06 2.491
7 irregular 1 94 94 51 1 0.417 faster 0 2.066707e+06 2.066710e+06 2.715
7 irregular 1 95 95 70 1.500000e+00 0.547 faster 1 2.066711e+06 2.066714e+06 2.406
7 irregular 1 96 96 50 2.500000e+00 0.238 faster 0 2.066715e+06 2.066718e+06 3.368
7 irregular 1 97 97 71 2 0.573 none 2 2.066719e+06 2.066724e+06 5.000
7 irregular 1 98 98 49 2.500000e+00 0.365 faster 0 2.066725e+06 2.066730e+06 4.419
7 irregular 1 99 99 72 2.500000e+00 0.486 faster 1 2.066731e+06 2.066734e+06 3.530
7 irregular 1 100 100 71 1.500000e+00 0.593 slower 0 2.066736e+06 2.066738e+06 2.571
7 regular 2 1 101 72 3 0.190 faster 1 2.066788e+06 2.066792e+06 4.573
7 regular 2 2 102 48 3 0.446 faster 0 2.066794e+06 2.066797e+06 3.660
7 regular 2 3 103 73 3 0.488 faster 1 2.066798e+06 2.066802e+06 3.627
7 regular 2 4 104 72 3 0.366 faster 1 2.066804e+06 2.066807e+06 3.591
7 regular 2 5 105 48 3 0.206 faster 0 2.066809e+06 2.066813e+06 3.607
7 regular 2 6 106 73 3 0.192 faster 1 2.066814e+06 2.066818e+06 3.639
7 regular 2 7 107 72 3 0.483 faster 1 2.066819e+06 2.066823e+06 3.663
7 regular 2 8 108 72 3 0.563 faster 1 2.066824e+06 2.066827e+06 3.585
7 regular 2 9 109 71 3 0.413 faster 1 2.066828e+06 2.066832e+06 3.578
7 regular 2 10 110 49 3 0.525 slower 1 2.066833e+06 2.066837e+06 3.601
7 regular 2 11 111 50 3 0.355 faster 0 2.066838e+06 2.066842e+06 4.063
7 regular 2 12 112 71 3 0.251 faster 1 2.066843e+06 2.066846e+06 3.774
7 regular 2 13 113 71 3 0.229 faster 1 2.066847e+06 2.066851e+06 3.707
7 regular 2 14 114 50 3 0.451 faster 0 2.066852e+06 2.066856e+06 3.657
7 regular 2 15 115 71 3 0.223 none 2 2.066857e+06 2.066863e+06 6.000
7 regular 2 16 116 49 3 0.327 faster 0 2.066864e+06 2.066868e+06 3.636
7 regular 2 17 117 48 3 0.236 faster 0 2.066868e+06 2.066872e+06 3.616
7 regular 2 18 118 47 3 0.537 slower 1 2.066873e+06 2.066878e+06 4.321
7 regular 2 19 119 73 3 0.565 faster 1 2.066879e+06 2.066882e+06 3.772
7 regular 2 20 120 48 3 0.190 slower 1 2.066883e+06 2.066888e+06 4.316
7 regular 2 21 121 72 3 0.531 faster 1 2.066889e+06 2.066893e+06 3.741
7 regular 2 22 122 71 3 0.154 faster 1 2.066894e+06 2.066898e+06 3.637
7 regular 2 23 123 49 3 0.384 faster 0 2.066899e+06 2.066903e+06 3.576
7 regular 2 24 124 48 3 0.585 faster 0 2.066904e+06 2.066907e+06 3.540
7 regular 2 25 125 73 3 0.347 faster 1 2.066908e+06 2.066912e+06 3.636
7 regular 2 26 126 72 3 0.471 faster 1 2.066913e+06 2.066917e+06 3.941
7 regular 2 27 127 48 3 0.205 faster 0 2.066918e+06 2.066922e+06 3.667
7 regular 2 28 128 73 3 0.159 faster 1 2.066923e+06 2.066926e+06 3.631
7 regular 2 29 129 72 3 0.586 faster 1 2.066928e+06 2.066931e+06 3.651
7 regular 2 30 130 48 3 0.471 slower 1 2.066933e+06 2.066936e+06 3.886
7 regular 2 31 131 49 3 0.287 faster 0 2.066937e+06 2.066941e+06 3.694
7 regular 2 32 132 72 3 0.515 faster 1 2.066943e+06 2.066946e+06 3.724
7 regular 2 33 133 48 3 0.305 faster 0 2.066947e+06 2.066951e+06 3.699
7 regular 2 34 134 47 3 0.314 slower 1 2.066952e+06 2.066956e+06 3.860
7 regular 2 35 135 48 3 0.374 faster 0 2.066957e+06 2.066960e+06 3.671
7 regular 2 36 136 73 3 0.412 faster 1 2.066962e+06 2.066966e+06 3.705
7 regular 2 37 137 73 3 0.491 faster 1 2.066967e+06 2.066970e+06 3.579
7 regular 2 38 138 48 3 0.108 faster 0 2.066971e+06 2.066975e+06 3.663
7 regular 2 39 139 73 3 0.594 faster 1 2.066977e+06 2.066980e+06 3.642
7 regular 2 40 140 73 3 0.292 faster 1 2.066981e+06 2.066985e+06 3.858
7 regular 2 41 141 72 3 0.452 faster 1 2.066986e+06 2.066990e+06 3.629
7 regular 2 42 142 48 3 0.461 faster 0 2.066991e+06 2.066995e+06 3.616
7 regular 2 43 143 73 3 0.339 faster 1 2.066996e+06 2.067000e+06 3.685
7 regular 2 44 144 48 3 0.182 none 2 2.067001e+06 2.067007e+06 5.999
7 regular 2 45 145 72 3 0.471 faster 1 2.067008e+06 2.067012e+06 3.646
7 regular 2 46 146 72 3 0.548 faster 1 2.067015e+06 2.067019e+06 3.600
7 regular 2 47 147 71 3 0.106 faster 1 2.067020e+06 2.067023e+06 3.618
7 regular 2 48 148 71 3 0.553 faster 1 2.067024e+06 2.067028e+06 3.760
7 regular 2 49 149 70 3 0.344 faster 1 2.067029e+06 2.067033e+06 3.625
7 regular 2 50 150 70 3 0.220 faster 1 2.067034e+06 2.067037e+06 3.533
7 regular 2 51 151 51 3 0.208 faster 0 2.067040e+06 2.067044e+06 3.700
7 regular 2 52 152 70 3 0.191 faster 1 2.067045e+06 2.067048e+06 3.552
7 regular 2 53 153 70 3 0.561 faster 1 2.067049e+06 2.067053e+06 3.833
7 regular 2 54 154 51 3 0.352 slower 1 2.067055e+06 2.067058e+06 3.876
7 regular 2 55 155 51 3 0.522 slower 1 2.067060e+06 2.067065e+06 4.751
7 regular 2 56 156 68 3 0.495 faster 1 2.067067e+06 2.067071e+06 3.673
7 regular 2 57 157 52 3 0.267 faster 0 2.067075e+06 2.067079e+06 3.641
7 regular 2 58 158 51 3 0.494 faster 0 2.067083e+06 2.067087e+06 4.120
7 regular 2 59 159 50 3 0.149 slower 1 2.067089e+06 2.067092e+06 3.838
