subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
16 regular 1 1 1 71 2.500000e+00 0.127 faster 1 3.192845e+06 3.192848e+06 3.249
16 regular 1 2 2 71 2.500000e+00 0.590 faster 1 3.192850e+06 3.192853e+06 3.232
16 regular 1 3 3 51 2.500000e+00 0.266 slower 1 3.192854e+06 3.192857e+06 3.409
16 regular 1 4 4 69 2.500000e+00 0.293 faster 1 3.192858e+06 3.192861e+06 3.125
16 regular 1 5 5 67 2.500000e+00 0.187 slower 0 3.192862e+06 3.192865e+06 3.380
16 regular 1 6 6 51 2.500000e+00 0.280 faster 0 3.192866e+06 3.192870e+06 3.234
16 regular 1 7 7 71 2.500000e+00 0.168 faster 1 3.192870e+06 3.192874e+06 3.180
16 regular 1 8 8 49 2.500000e+00 0.528 slower 1 3.192875e+06 3.192879e+06 3.327
16 regular 1 9 9 51 2.500000e+00 0.404 faster 0 3.192880e+06 3.192883e+06 3.074
16 regular 1 10 10 49 2.500000e+00 0.296 slower 1 3.192884e+06 3.192887e+06 3.374
16 regular 1 11 11 49 2.500000e+00 0.585 faster 0 3.192888e+06 3.192892e+06 3.106
16 regular 1 12 12 73 2.500000e+00 0.586 faster 1 3.192893e+06 3.192896e+06 3.188
16 regular 1 13 13 71 2.500000e+00 0.150 faster 1 3.192897e+06 3.192900e+06 3.285
16 regular 1 14 14 71 2.500000e+00 0.572 faster 1 3.192901e+06 3.192905e+06 3.378
16 regular 1 15 15 50 2.500000e+00 0.230 slower 1 3.192905e+06 3.192909e+06 3.186
16 regular 1 16 16 50 2.500000e+00 0.103 slower 1 3.192910e+06 3.192913e+06 3.175
16 regular 1 17 17 51 2.500000e+00 0.463 slower 1 3.192914e+06 3.192917e+06 3.275
16 regular 1 18 18 51 2.500000e+00 0.421 slower 1 3.192918e+06 3.192922e+06 3.144
16 regular 1 19 19 52 2.500000e+00 0.330 slower 1 3.192923e+06 3.192926e+06 3.179
16 regular 1 20 20 68 2.500000e+00 0.291 slower 0 3.192927e+06 3.192930e+06 2.990
16 regular 1 21 21 51 2.500000e+00 0.349 slower 1 3.192931e+06 3.192934e+06 3.402
16 regular 1 22 22 68 2.500000e+00 0.384 slower 0 3.192935e+06 3.192939e+06 3.128
16 regular 1 23 23 69 2.500000e+00 0.323 faster 1 3.192940e+06 3.192943e+06 3.409
16 regular 1 24 24 69 2.500000e+00 0.352 faster 1 3.192944e+06 3.192947e+06 3.249
16 regular 1 25 25 52 2.500000e+00 0.215 slower 1 3.192948e+06 3.192951e+06 3.288
16 regular 1 26 26 52 2.500000e+00 0.565 slower 1 3.192953e+06 3.192956e+06 3.235
16 regular 1 27 27 67 2.500000e+00 0.468 faster 1 3.192957e+06 3.192961e+06 3.205
16 regular 1 28 28 67 2.500000e+00 0.381 slower 0 3.192962e+06 3.192965e+06 3.213
16 regular 1 29 29 52 2.500000e+00 0.184 faster 0 3.192966e+06 3.192969e+06 3.246
16 regular 1 30 30 51 2.500000e+00 0.310 slower 1 3.192970e+06 3.192973e+06 2.878
16 regular 1 31 31 68 2.500000e+00 0.509 faster 1 3.192974e+06 3.192977e+06 3.236
16 regular 1 32 32 52 2.500000e+00 0.599 slower 1 3.192979e+06 3.192982e+06 3.452
16 regular 1 33 33 53 2.500000e+00 0.307 faster 0 3.192983e+06 3.192986e+06 3.259
16 regular 1 34 34 68 2.500000e+00 0.465 faster 1 3.192988e+06 3.192991e+06 3.258
16 regular 1 35 35 52 2.500000e+00 0.119 slower 1 3.192992e+06 3.192995e+06 3.345
16 regular 1 36 36 53 2.500000e+00 0.377 slower 1 3.192997e+06 3.193000e+06 3.207
16 regular 1 37 37 53 2.500000e+00 0.502 slower 1 3.193002e+06 3.193005e+06 3.265
16 regular 1 38 38 66 2.500000e+00 0.321 slower 0 3.193006e+06 3.193010e+06 3.281
16 regular 1 39 39 67 2.500000e+00 0.503 slower 0 3.193011e+06 3.193014e+06 3.418
16 regular 1 40 40 68 2.500000e+00 0.198 slower 0 3.193015e+06 3.193018e+06 3.079
16 regular 1 41 41 69 2.500000e+00 0.239 faster 1 3.193019e+06 3.193023e+06 3.196
16 regular 1 42 42 69 2.500000e+00 0.595 faster 1 3.193024e+06 3.193027e+06 3.194
16 regular 1 43 43 52 2.500000e+00 0.358 slower 1 3.193028e+06 3.193031e+06 3.129
16 regular 1 44 44 52 2.500000e+00 0.214 faster 0 3.193032e+06 3.193035e+06 3.127
16 regular 1 45 45 51 2.500000e+00 0.362 slower 1 3.193038e+06 3.193041e+06 3.312
16 regular 1 46 46 68 2.500000e+00 0.219 faster 1 3.193043e+06 3.193046e+06 3.179
16 regular 1 47 47 52 2.500000e+00 0.407 faster 0 3.193047e+06 3.193051e+06 3.236
16 regular 1 48 48 69 2.500000e+00 0.368 slower 0 3.193052e+06 3.193055e+06 3.362
16 regular 1 49 49 50 2.500000e+00 0.383 faster 0 3.193057e+06 3.193060e+06 3.309
16 regular 1 50 50 49 2.500000e+00 0.507 faster 0 3.193061e+06 3.193064e+06 3.306
16 regular 1 51 51 72 2.500000e+00 0.136 faster 1 3.193065e+06 3.193069e+06 3.372
16 regular 1 52 52 71 2.500000e+00 0.261 faster 1 3.193070e+06 3.193073e+06 3.707
16 regular 1 53 53 49 2.500000e+00 0.116 faster 0 3.193076e+06 3.193080e+06 3.319
16 regular 1 54 54 48 2.500000e+00 0.533 faster 0 3.193081e+06 3.193084e+06 3.249
16 regular 1 55 55 73 2.500000e+00 0.429 faster 1 3.193086e+06 3.193089e+06 3.482
